timestamp_ns,mac_address,distance
16864164000,48e72903b3fc,5.97
16864164000,83a8d3e15c4,2.85
17058261000,48e72903b3fc,6.03
17058261000,83a8d3e15c4,2.84
17252223000,48e72903b3fc,5.98
17252223000,83a8d3e15c4,2.84
17445213000,48e72903b3fc,6.00
17445213000,83a8d3e15c4,2.81
17639259000,48e72903b3fc,5.97
17639259000,83a8d3e15c4,2.75
17833294000,48e72903b3fc,5.97
17833294000,83a8d3e15c4,2.83
18026238000,48e72903b3fc,5.98
18026238000,83a8d3e15c4,2.85
18220330000,48e72903b3fc,5.99
18220330000,83a8d3e15c4,2.84
18414316000,48e72903b3fc,5.94
18414316000,83a8d3e15c4,2.83
18608242000,48e72903b3fc,5.99
18608242000,83a8d3e15c4,2.84
18802246000,48e72903b3fc,5.98
18802246000,83a8d3e15c4,2.88
18996162000,48e72903b3fc,6.01
18996162000,83a8d3e15c4,2.55
19189216000,48e72903b3fc,6.00
19189216000,83a8d3e15c4,2.62
19383280000,48e72903b3fc,5.99
19383280000,83a8d3e15c4,2.86
19576289000,48e72903b3fc,6.00
19576289000,83a8d3e15c4,2.87
21488100000,48e72903b3fc,5.99
21488100000,83a8d3e15c4,2.90
21681322000,48e72903b3fc,5.98
21681322000,83a8d3e15c4,2.89
21875274000,48e72903b3fc,6.00
21875274000,83a8d3e15c4,2.89
22069253000,48e72903b3fc,6.00
22069253000,83a8d3e15c4,2.89
22262298000,48e72903b3fc,5.98
22262298000,83a8d3e15c4,2.88
22458236000,48e72903b3fc,5.99
22458236000,83a8d3e15c4,2.88
23519573000,e05a1b1fafc4,6.13
23519573000,83a8d3e15c4,2.87
23519573000,48e72903b3fc,6.03
23719658000,e05a1b1fafc4,6.19
23719658000,83a8d3e15c4,2.93
23719658000,48e72903b3fc,6.03
23920682000,e05a1b1fafc4,6.16
23920682000,83a8d3e15c4,2.91
23920682000,48e72903b3fc,6.04
24122711000,e05a1b1fafc4,6.19
24122711000,83a8d3e15c4,2.86
24122711000,48e72903b3fc,6.04
24322727000,e05a1b1fafc4,6.17
24322727000,83a8d3e15c4,2.87
24322727000,48e72903b3fc,6.04
24522706000,e05a1b1fafc4,5.85
24522706000,83a8d3e15c4,2.88
24522706000,48e72903b3fc,6.03
24722694000,e05a1b1fafc4,6.17
24722694000,83a8d3e15c4,2.93
24722694000,48e72903b3fc,6.03
24922740000,e05a1b1fafc4,6.18
24922740000,83a8d3e15c4,2.89
24922740000,48e72903b3fc,6.04
25122601000,e05a1b1fafc4,6.17
25122601000,83a8d3e15c4,2.90
25122601000,48e72903b3fc,6.03
25322743000,e05a1b1fafc4,6.16
25322743000,83a8d3e15c4,2.88
25322743000,48e72903b3fc,6.05
25523681000,e05a1b1fafc4,6.20
25523681000,83a8d3e15c4,2.89
25523681000,48e72903b3fc,6.03
25724652000,e05a1b1fafc4,6.20
25724652000,83a8d3e15c4,2.91
25724652000,48e72903b3fc,6.04
25924753000,e05a1b1fafc4,6.15
25924753000,83a8d3e15c4,2.90
25924753000,48e72903b3fc,6.03
26126688000,e05a1b1fafc4,6.16
26126688000,83a8d3e15c4,2.95
26126688000,48e72903b3fc,6.04
26326677000,e05a1b1fafc4,6.13
26326677000,83a8d3e15c4,2.94
26326677000,48e72903b3fc,6.05
26527662000,e05a1b1fafc4,6.19
26527662000,83a8d3e15c4,2.87
26527662000,48e72903b3fc,6.03
26727604000,e05a1b1fafc4,6.19
26727604000,83a8d3e15c4,2.97
26727604000,48e72903b3fc,6.02
26927640000,e05a1b1fafc4,6.05
26927640000,83a8d3e15c4,2.85
26927640000,48e72903b3fc,6.04
29683107000,83a8d3e15c4,2.66
29683107000,48e72903b3fc,6.07
29877278000,83a8d3e15c4,2.57
29877278000,48e72903b3fc,6.06
30071163000,83a8d3e15c4,2.51
30071163000,48e72903b3fc,6.08
32807122000,48e72903b3fc,6.21
32807122000,83a8d3e15c4,2.31
33001311000,48e72903b3fc,6.26
33001311000,83a8d3e15c4,2.26
33205165000,48e72903b3fc,6.26
33205165000,83a8d3e15c4,2.32
35102728000,83a8d3e15c4,2.51
35289730000,83a8d3e15c4,2.50
35476774000,83a8d3e15c4,2.44
35663771000,83a8d3e15c4,2.52
36677791000,83a8d3e15c4,2.33
36864765000,83a8d3e15c4,2.32
37051732000,83a8d3e15c4,2.50
37238842000,83a8d3e15c4,2.49
37425793000,83a8d3e15c4,2.51
37612793000,83a8d3e15c4,2.55
37799761000,83a8d3e15c4,2.49
37987764000,83a8d3e15c4,2.41
38174758000,83a8d3e15c4,2.72
38361765000,83a8d3e15c4,2.85
39420196000,83a8d3e15c4,2.61
39420196000,48e72903b3fc,6.44
39614469000,83a8d3e15c4,2.61
39614469000,48e72903b3fc,6.08
39808204000,83a8d3e15c4,2.64
39808204000,48e72903b3fc,5.89
41684123000,83a8d3e15c4,2.58
41684123000,48e72903b3fc,5.84
41877201000,83a8d3e15c4,2.59
41877201000,48e72903b3fc,6.51
42071139000,83a8d3e15c4,2.86
42071139000,48e72903b3fc,6.01
43098699000,83a8d3e15c4,2.82
43286792000,83a8d3e15c4,2.82
43474807000,83a8d3e15c4,2.82
43661850000,83a8d3e15c4,2.83
43848761000,83a8d3e15c4,2.78
44035804000,83a8d3e15c4,2.81
44222720000,83a8d3e15c4,2.78
44411846000,83a8d3e15c4,2.80
44599897000,83a8d3e15c4,2.80
44787745000,83a8d3e15c4,2.82
44974749000,83a8d3e15c4,2.81
45165781000,83a8d3e15c4,2.82
45353863000,83a8d3e15c4,2.82
45540861000,83a8d3e15c4,2.82
45727848000,83a8d3e15c4,2.84
45916813000,83a8d3e15c4,2.78
46103828000,83a8d3e15c4,2.83
46290919000,83a8d3e15c4,2.77
46477753000,83a8d3e15c4,2.76
46666823000,83a8d3e15c4,2.81
46853879000,83a8d3e15c4,2.86
47040852000,83a8d3e15c4,2.86
47227728000,83a8d3e15c4,2.85
47418758000,83a8d3e15c4,2.86
47605819000,83a8d3e15c4,2.85
47792882000,83a8d3e15c4,2.83
47979761000,83a8d3e15c4,2.85
48166760000,83a8d3e15c4,2.85
48356717000,83a8d3e15c4,2.85
48543794000,83a8d3e15c4,2.85
48730850000,83a8d3e15c4,2.83
48917805000,83a8d3e15c4,2.84
49104763000,83a8d3e15c4,2.90
50119700000,83a8d3e15c4,2.90
50306848000,83a8d3e15c4,2.85
50493746000,83a8d3e15c4,2.87
50682736000,83a8d3e15c4,2.86
50869804000,83a8d3e15c4,2.86
51056856000,83a8d3e15c4,2.87
51243824000,83a8d3e15c4,2.86
51430823000,83a8d3e15c4,2.85
51617774000,83a8d3e15c4,2.85
51804752000,83a8d3e15c4,2.82
51991803000,83a8d3e15c4,2.81
52179764000,83a8d3e15c4,2.83
52366867000,83a8d3e15c4,2.82
52553723000,83a8d3e15c4,2.99
52740852000,83a8d3e15c4,3.14
52928748000,83a8d3e15c4,3.00
53117765000,83a8d3e15c4,2.93
53314702000,83a8d3e15c4,2.95
53501897000,83a8d3e15c4,2.83
53688881000,83a8d3e15c4,2.83
56356721000,83a8d3e15c4,3.10
56543765000,83a8d3e15c4,3.10
56730791000,83a8d3e15c4,3.14
56917845000,83a8d3e15c4,3.12
57104701000,83a8d3e15c4,3.13
57292796000,83a8d3e15c4,3.11
57480865000,83a8d3e15c4,3.10
57668731000,83a8d3e15c4,3.10
57855854000,83a8d3e15c4,3.10
58042718000,83a8d3e15c4,3.11
59900677000,83a8d3e15c4,3.65
62558761000,83a8d3e15c4,3.24
64392672000,83a8d3e15c4,3.32
64579858000,83a8d3e15c4,3.29
66420693000,83a8d3e15c4,3.37
66607733000,83a8d3e15c4,3.31
66795791000,83a8d3e15c4,3.32
66982813000,83a8d3e15c4,3.32
67169857000,83a8d3e15c4,3.30
67356806000,83a8d3e15c4,3.30
67543763000,83a8d3e15c4,3.29
67730727000,83a8d3e15c4,3.30
67917893000,83a8d3e15c4,3.27
68105896000,83a8d3e15c4,3.30
68292715000,83a8d3e15c4,3.29
68479750000,83a8d3e15c4,3.29
68667745000,83a8d3e15c4,3.30
68854836000,83a8d3e15c4,3.30
69043739000,83a8d3e15c4,3.27
69230816000,83a8d3e15c4,3.31
69417853000,83a8d3e15c4,3.32
69604761000,83a8d3e15c4,3.41
69791883000,83a8d3e15c4,3.20
69978869000,83a8d3e15c4,3.05
70165917000,83a8d3e15c4,3.50
70353845000,83a8d3e15c4,3.49
70540720000,83a8d3e15c4,3.39
70727763000,83a8d3e15c4,3.46
70914788000,83a8d3e15c4,3.38
71102710000,83a8d3e15c4,3.34
71289768000,83a8d3e15c4,3.37
71476868000,83a8d3e15c4,3.34
71665748000,83a8d3e15c4,3.37
71853870000,83a8d3e15c4,3.39
72040790000,83a8d3e15c4,3.34
72227800000,83a8d3e15c4,3.38
72414701000,83a8d3e15c4,3.39
72601785000,83a8d3e15c4,3.43
72788845000,83a8d3e15c4,3.35
72976723000,83a8d3e15c4,3.38
73163869000,83a8d3e15c4,3.41
73352745000,83a8d3e15c4,3.23
73539751000,83a8d3e15c4,3.29
73730854000,83a8d3e15c4,3.15
73917852000,83a8d3e15c4,3.13
74107853000,83a8d3e15c4,3.19
75125672000,83a8d3e15c4,3.20
75312857000,83a8d3e15c4,3.20
75499772000,83a8d3e15c4,3.19
80634680000,83a8d3e15c4,3.34
80821751000,83a8d3e15c4,3.38
81008883000,83a8d3e15c4,3.33
81195878000,83a8d3e15c4,3.30
81382811000,83a8d3e15c4,3.35
81569745000,83a8d3e15c4,3.33
81757866000,83a8d3e15c4,3.36
81944741000,83a8d3e15c4,3.30
82132741000,83a8d3e15c4,3.29
82319808000,83a8d3e15c4,3.29
82506811000,83a8d3e15c4,3.29
82695429000,83a8d3e15c4,3.30
82882864000,83a8d3e15c4,3.32
83069764000,83a8d3e15c4,3.36
83257792000,83a8d3e15c4,3.34
83444872000,83a8d3e15c4,3.33
83632853000,83a8d3e15c4,3.30
83819791000,83a8d3e15c4,3.30
84007861000,83a8d3e15c4,3.33
84194797000,83a8d3e15c4,3.35
84381731000,83a8d3e15c4,3.39
84568761000,83a8d3e15c4,3.38
84755878000,83a8d3e15c4,3.37
84942814000,83a8d3e15c4,3.37
85129848000,83a8d3e15c4,3.41
85318855000,83a8d3e15c4,3.36
85505841000,83a8d3e15c4,3.37
85692740000,83a8d3e15c4,3.36
85879795000,83a8d3e15c4,3.37
86066845000,83a8d3e15c4,3.38
86253804000,83a8d3e15c4,3.33
86440701000,83a8d3e15c4,3.38
86627841000,83a8d3e15c4,3.41
86814851000,83a8d3e15c4,3.40
87004712000,83a8d3e15c4,3.34
87191823000,83a8d3e15c4,3.35
87378754000,83a8d3e15c4,3.31
88392655000,83a8d3e15c4,3.33
89405705000,83a8d3e15c4,3.29
89592894000,83a8d3e15c4,3.34
89779779000,83a8d3e15c4,3.36
89966725000,83a8d3e15c4,3.34
90153761000,83a8d3e15c4,3.33
90340765000,83a8d3e15c4,3.34
90531885000,83a8d3e15c4,3.35
90718731000,83a8d3e15c4,3.32
90905833000,83a8d3e15c4,3.30
91092801000,83a8d3e15c4,3.31
91279882000,83a8d3e15c4,3.34
91466722000,83a8d3e15c4,3.27
91653792000,83a8d3e15c4,3.28
91840840000,83a8d3e15c4,3.26
92027793000,83a8d3e15c4,3.28
92214785000,83a8d3e15c4,3.28
92405701000,83a8d3e15c4,3.29
92592760000,83a8d3e15c4,3.27
92779775000,83a8d3e15c4,3.27
92968789000,83a8d3e15c4,3.26
93155853000,83a8d3e15c4,3.25
93342847000,83a8d3e15c4,3.28
93529845000,83a8d3e15c4,3.27
94545712000,83a8d3e15c4,3.37
94732855000,83a8d3e15c4,3.35
94923808000,83a8d3e15c4,3.35
95110893000,83a8d3e15c4,3.34
95297820000,83a8d3e15c4,3.34
95484823000,83a8d3e15c4,3.30
95671800000,83a8d3e15c4,3.33
95858813000,83a8d3e15c4,3.33
96045828000,83a8d3e15c4,3.32
96234823000,83a8d3e15c4,3.34
96421798000,83a8d3e15c4,3.31
96608782000,83a8d3e15c4,3.37
96795817000,83a8d3e15c4,3.33
96982866000,83a8d3e15c4,3.34
97169775000,83a8d3e15c4,3.28
103945702000,83a8d3e15c4,3.29
104132831000,83a8d3e15c4,3.47
104322732000,83a8d3e15c4,3.48
104509831000,83a8d3e15c4,3.47
104696783000,83a8d3e15c4,3.46
104883903000,83a8d3e15c4,3.47
105070745000,83a8d3e15c4,3.49
105257725000,83a8d3e15c4,3.41
105444736000,83a8d3e15c4,3.45
105641758000,83a8d3e15c4,3.44
106663670000,83a8d3e15c4,3.49
110964668000,83a8d3e15c4,3.40
111151870000,83a8d3e15c4,3.41
111338861000,83a8d3e15c4,3.44
111525885000,83a8d3e15c4,3.46
111712775000,83a8d3e15c4,3.42
111900432000,83a8d3e15c4,3.41
112087923000,83a8d3e15c4,3.42
112274712000,83a8d3e15c4,3.44
112462835000,83a8d3e15c4,3.46
112649792000,83a8d3e15c4,3.45
112836821000,83a8d3e15c4,3.47
113024732000,83a8d3e15c4,3.47
113211807000,83a8d3e15c4,3.53
113398823000,83a8d3e15c4,3.79
113585737000,83a8d3e15c4,3.63
115436696000,83a8d3e15c4,4.06
115623818000,83a8d3e15c4,4.08
115810823000,83a8d3e15c4,4.06
115997739000,83a8d3e15c4,4.06
116184767000,83a8d3e15c4,4.07
116371811000,83a8d3e15c4,3.36
116561971000,83a8d3e15c4,3.41
116748823000,83a8d3e15c4,3.99
116935740000,83a8d3e15c4,3.63
117122776000,83a8d3e15c4,3.56
117309835000,83a8d3e15c4,3.61
117496775000,83a8d3e15c4,3.59
117685797000,83a8d3e15c4,3.64
117874763000,83a8d3e15c4,3.60
118061806000,83a8d3e15c4,3.59
118253853000,83a8d3e15c4,3.60
118440792000,83a8d3e15c4,3.65
118628853000,83a8d3e15c4,3.61
118815809000,83a8d3e15c4,3.61
119002975000,83a8d3e15c4,3.60
119189722000,83a8d3e15c4,3.60
119376852000,83a8d3e15c4,3.99
119563875000,83a8d3e15c4,3.59
123045702000,83a8d3e15c4,3.70
123232767000,83a8d3e15c4,3.74
123419777000,83a8d3e15c4,3.65
126906710000,83a8d3e15c4,3.74
127093765000,83a8d3e15c4,3.75
127280896000,83a8d3e15c4,3.68
127467815000,83a8d3e15c4,3.67
127654763000,83a8d3e15c4,3.73
128673704000,83a8d3e15c4,3.91
128860798000,83a8d3e15c4,3.92
129057715000,83a8d3e15c4,3.94
129244724000,83a8d3e15c4,3.73
