timestamp_ns,qw,qx,qy,qz,ax,ay,az
2692681000,0.999207,-0.005981,0.039246,-0.000183,0.000000,0.003906,0.003906
2704986000,0.999207,-0.005981,0.039246,-0.000183,0.000000,0.003906,0.003906
2722792000,0.999207,-0.005920,0.039246,-0.000244,0.000000,0.003906,0.003906
2733088000,0.999207,-0.005920,0.039307,-0.000244,-0.031250,0.003906,0.003906
2743627000,0.999207,-0.005920,0.039246,-0.000244,0.007812,0.003906,0.042969
2753179000,0.999207,-0.005920,0.039246,-0.000244,-0.031250,0.003906,0.003906
2762977000,0.999207,-0.005920,0.039246,-0.000244,-0.031250,0.003906,0.003906
2773406000,0.999207,-0.005920,0.039246,-0.000244,-0.031250,0.003906,0.003906
2782921000,0.999207,-0.005920,0.039246,-0.000244,0.007812,0.003906,0.035156
2793108000,0.999207,-0.005920,0.039307,-0.000244,0.007812,0.003906,-0.003906
2803135000,0.999207,-0.005981,0.039307,-0.000244,0.007812,0.003906,-0.003906
2813194000,0.999207,-0.005920,0.039307,-0.000244,0.007812,0.003906,-0.003906
2823244000,0.999207,-0.005981,0.039307,-0.000244,0.007812,0.003906,-0.003906
2842583000,0.999207,-0.005920,0.039307,-0.000244,0.007812,0.003906,-0.003906
2862774000,0.999207,-0.005920,0.039307,-0.000244,0.007812,0.003906,-0.003906
2882811000,0.999207,-0.005920,0.039307,-0.000183,0.007812,0.003906,-0.003906
2902770000,0.999207,-0.005981,0.039246,-0.000183,-0.031250,0.003906,-0.003906
2933222000,0.999207,-0.005920,0.039246,-0.000244,0.007812,0.003906,0.035156
2942651000,0.999207,-0.005920,0.039246,-0.000244,-0.031250,0.039062,-0.003906
2962941000,0.999207,-0.005981,0.039246,-0.000244,0.007812,0.003906,-0.003906
2982368000,0.999207,-0.005981,0.039246,-0.000244,-0.031250,0.003906,-0.003906
3008739000,0.999207,-0.005981,0.039246,-0.000244,0.007812,0.003906,-0.003906
3022572000,0.999207,-0.005981,0.039246,-0.000244,-0.031250,0.003906,-0.003906
3042609000,0.999207,-0.005981,0.039246,-0.000244,0.015625,0.003906,0.035156
3072427000,0.999207,-0.006042,0.039185,-0.000244,-0.023438,0.003906,-0.003906
3082446000,0.999207,-0.006042,0.039185,-0.000244,-0.023438,0.003906,0.035156
