timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
2704986000,0.000000,Stop,2.400000,4.100000,1.000000
2722792000,0.017806,Stop,2.400000,4.100000,1.000000
2733088000,0.028102,Stop,2.400000,4.100000,1.000000
2743627000,0.038641,Stop,2.400000,4.100000,1.000000
2753179000,0.048193,Stop,2.400000,4.100000,1.000000
2762977000,0.057991,Stop,2.400000,4.100000,1.000000
2773406000,0.068420,Stop,2.400000,4.100000,1.000000
2782921000,0.077935,Stop,2.400000,4.100000,1.000000
2793108000,0.088122,Stop,2.400000,4.100000,1.000000
2803135000,0.098149,Stop,2.400000,4.100000,1.000000
2813194000,0.108208,Stop,2.400000,4.100000,1.000000
2823244000,0.118258,Stop,2.400000,4.100000,1.000000
2842583000,0.137597,Stop,2.400000,4.100000,1.000000
2862774000,0.157788,Stop,2.400000,4.100000,1.000000
2882811000,0.177825,Stop,2.400000,4.100000,1.000000
2902770000,0.197784,Stop,2.400000,4.100000,1.000000
2933222000,0.228236,Stop,2.400000,4.100000,1.000000
2942651000,0.237665,Stop,2.400000,4.100000,1.000000
2962941000,0.257955,Stop,2.400000,4.100000,1.000000
2982368000,0.277382,Stop,2.400000,4.100000,1.000000
3008739000,0.303753,Stop,2.400000,4.100000,1.000000
3022572000,0.317586,Stop,2.400000,4.100000,1.000000
3042609000,0.337623,Stop,2.400000,4.100000,1.000000
3072427000,0.367441,Stop,2.400000,4.100000,1.000000
3082446000,0.377460,Stop,2.400000,4.100000,1.000000
3102448000,0.397462,Stop,2.400000,4.100000,1.000000
3122234000,0.417248,Stop,2.400000,4.100000,1.000000
3152212000,0.447226,Stop,2.400000,4.100000,1.000000
3166571000,0.461585,Stop,2.400000,4.100000,1.000000
3181904000,0.476918,Stop,2.400000,4.100000,1.000000
3201871000,0.496885,Stop,2.400000,4.100000,1.000000
3227507000,0.522521,Stop,2.400000,4.100000,1.000000
3242003000,0.537017,Stop,2.400000,4.100000,1.000000
3265273000,0.560287,Stop,2.400000,4.100000,1.000000
3282093000,0.577107,Stop,2.400000,4.100000,1.000000
3301804000,0.596818,Stop,2.400000,4.100000,1.000000
3321210000,0.616224,Stop,2.400000,4.100000,1.000000
3342816000,0.637830,Stop,2.400000,4.100000,1.000000
3366669000,0.661683,Stop,2.400000,4.100000,1.000000
