timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
2594286000,0.000000,Stop,2.070000,0.700000,1.000000
2603194000,0.008908,Stop,2.070000,0.700000,1.000000
2613582000,0.019296,Stop,2.070000,0.700000,1.000000
2623942000,0.029656,Stop,2.070000,0.700000,1.000000
2635356000,0.041070,Stop,2.070000,0.700000,1.000000
2643642000,0.049356,Stop,2.070000,0.700000,1.000000
2653648000,0.059362,Stop,2.070000,0.700000,1.000000
2663728000,0.069442,Stop,2.070000,0.700000,1.000000
2673774000,0.079488,Stop,2.070000,0.700000,1.000000
2683224000,0.088938,Stop,2.070000,0.700000,1.000000
2693774000,0.099488,Stop,2.070000,0.700000,1.000000
2704050000,0.109764,Stop,2.070000,0.700000,1.000000
2722784000,0.128498,Stop,2.070000,0.700000,1.000000
2743453000,0.149167,Stop,2.070000,0.700000,1.000000
2763187000,0.168901,Stop,2.070000,0.700000,1.000000
2783458000,0.189172,Stop,2.070000,0.700000,1.000000
2802721000,0.208435,Stop,2.070000,0.700000,1.000000
2828098000,0.233812,Stop,2.070000,0.700000,1.000000
2842957000,0.248671,Stop,2.070000,0.700000,1.000000
2862800000,0.268514,Stop,2.070000,0.700000,1.000000
2883278000,0.288992,Stop,2.070000,0.700000,1.000000
2907006000,0.312720,Stop,2.070000,0.700000,1.000000
2923118000,0.328832,Stop,2.070000,0.700000,1.000000
2942937000,0.348651,Stop,2.070000,0.700000,1.000000
2963342000,0.369056,Stop,2.070000,0.700000,1.000000
2982592000,0.388306,Stop,2.070000,0.700000,1.000000
3003121000,0.408835,Stop,2.070000,0.700000,1.000000
3022609000,0.428323,Stop,2.070000,0.700000,1.000000
3042266000,0.447980,Stop,2.070000,0.700000,1.000000
3064302000,0.470016,Stop,2.070000,0.700000,1.000000
3082811000,0.488525,Stop,2.070000,0.700000,1.000000
3102039000,0.507753,Stop,2.070000,0.700000,1.000000
3122036000,0.527750,Stop,2.070000,0.700000,1.000000
3142005000,0.547719,Stop,2.070000,0.700000,1.000000
3162298000,0.568012,Stop,2.070000,0.700000,1.000000
3187554000,0.593268,Stop,2.070000,0.700000,1.000000
3204569000,0.610283,Stop,2.070000,0.700000,1.000000
3225344000,0.631058,Stop,2.070000,0.700000,1.000000
3241933000,0.647647,Stop,2.070000,0.700000,1.000000
3262329000,0.668043,Stop,2.070000,0.700000,1.000000
3285012000,0.690726,Stop,2.070000,0.700000,1.000000
3302155000,0.707869,Stop,2.070000,0.700000,1.000000
