timestamp_ns,qw,qx,qy,qz,ax,ay,az
2573489000,0.999146,-0.033142,0.025574,-0.000854,0.003906,-0.003906,0.011719
2594286000,0.999146,-0.033081,0.025574,-0.000854,0.039062,-0.003906,-0.027344
2603194000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.027344
2613582000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,0.011719
2623942000,0.999146,-0.033081,0.025635,-0.000854,-0.035156,-0.003906,-0.027344
2635356000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.027344
2643642000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.027344
2653648000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.027344
2663728000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.019531
2673774000,0.999146,-0.033081,0.025635,-0.000854,0.003906,-0.003906,-0.019531
2683224000,0.999146,-0.033020,0.025635,-0.000916,0.003906,-0.003906,0.019531
2693774000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,-0.019531
2704050000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,-0.019531
2722784000,0.999146,-0.033020,0.025635,-0.000916,0.003906,0.035156,0.019531
2743453000,0.999146,-0.033020,0.025635,-0.000916,0.003906,-0.003906,-0.019531
2763187000,0.999146,-0.033020,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2783458000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2802721000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2828098000,0.999146,-0.033081,0.025635,-0.000916,0.003906,0.035156,0.027344
2842957000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,0.027344
2862800000,0.999146,-0.033081,0.025635,-0.000916,-0.035156,-0.003906,0.027344
2883278000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2907006000,0.999146,-0.033081,0.025635,-0.000916,0.003906,-0.003906,0.027344
2923118000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2942937000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
2963342000,0.999146,-0.033142,0.025574,-0.000916,0.039062,-0.003906,0.027344
2982592000,0.999146,-0.033142,0.025574,-0.000916,0.003906,-0.003906,-0.011719
3003121000,0.999146,-0.033142,0.025574,-0.000916,0.003906,-0.003906,0.027344
3022609000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
3042266000,0.999146,-0.033142,0.025574,-0.000916,0.003906,-0.003906,0.027344
3064302000,0.999146,-0.033081,0.025574,-0.000916,0.003906,-0.003906,-0.011719
3082811000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
3102039000,0.999146,-0.033142,0.025635,-0.000916,0.003906,0.035156,-0.011719
3122036000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,0.027344
3142005000,0.999146,-0.033142,0.025635,-0.000916,-0.035156,-0.003906,0.027344
3162298000,0.999146,-0.033142,0.025635,-0.000916,0.003906,0.035156,0.027344
3187554000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,0.027344
3204569000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
3225344000,0.999146,-0.033142,0.025574,-0.000916,0.003906,0.035156,0.027344
3241933000,0.999146,-0.033142,0.025574,-0.000916,0.003906,-0.003906,0.027344
3262329000,0.999146,-0.033142,0.025574,-0.000916,0.003906,-0.003906,-0.011719
3285012000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,0.027344
3302155000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
3321822000,0.999146,-0.033203,0.025635,-0.000916,0.003906,-0.003906,0.027344
3347380000,0.999146,-0.033203,0.025635,-0.000916,0.003906,-0.003906,0.027344
3361590000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,-0.011719
3381603000,0.999146,-0.033142,0.025635,-0.000916,-0.035156,-0.003906,0.027344
3403014000,0.999146,-0.033142,0.025635,-0.000916,0.003906,-0.003906,0.027344
3425767000,0.999146,-0.033203,0.025635,-0.000916,0.003906,-0.003906,0.019531
3441149000,0.999146,-0.033142,0.025635,-0.000916,-0.035156,-0.003906,0.019531
3461771000,0.999146,-0.033203,0.025635,-0.000916,0.003906,-0.003906,0.019531
3481978000,0.999146,-0.033203,0.025696,-0.000916,0.003906,-0.003906,0.019531
3500874000,0.999146,-0.033203,0.025635,-0.000916,0.003906,-0.003906,-0.019531
3531591000,0.999146,-0.033203,0.025635,-0.000916,-0.027344,-0.003906,-0.019531
3541391000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,-0.019531
3560573000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.019531
3591227000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3604669000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3620746000,0.999146,-0.033203,0.025635,-0.000916,-0.027344,-0.003906,-0.011719
3643319000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3660275000,0.999146,-0.033203,0.025635,-0.000916,-0.027344,-0.003906,-0.011719
3684986000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3700080000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,-0.011719
3724812000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,-0.011719
3743274000,0.999146,-0.033203,0.025635,-0.000916,-0.027344,-0.003906,0.027344
3760062000,0.999146,-0.033203,0.025635,-0.000916,-0.027344,0.035156,-0.011719
3784346000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3799796000,0.999146,-0.033203,0.025635,-0.000916,0.011719,-0.003906,0.027344
3819671000,0.999146,-0.033203,0.025635,-0.000916,0.011719,0.035156,0.027344
