timestamp_ns,mac_address,distance
12865713000,83a8d3e15c4,3.94
12865713000,e05a1b1fafc4,1.53
12865713000,48e72903b3fc,2.89
13066757000,83a8d3e15c4,3.90
13066757000,e05a1b1fafc4,1.54
13066757000,48e72903b3fc,2.90
13269789000,83a8d3e15c4,3.90
13269789000,e05a1b1fafc4,1.51
13269789000,48e72903b3fc,2.89
13469790000,83a8d3e15c4,3.93
13469790000,e05a1b1fafc4,1.56
13469790000,48e72903b3fc,2.87
13669739000,83a8d3e15c4,3.90
13669739000,e05a1b1fafc4,1.54
13669739000,48e72903b3fc,2.89
13873722000,83a8d3e15c4,3.91
13873722000,e05a1b1fafc4,1.57
13873722000,48e72903b3fc,2.90
14073672000,83a8d3e15c4,3.88
14073672000,e05a1b1fafc4,1.58
14073672000,48e72903b3fc,2.87
14275636000,83a8d3e15c4,3.87
14275636000,e05a1b1fafc4,1.54
14275636000,48e72903b3fc,2.88
14475816000,83a8d3e15c4,3.91
14475816000,e05a1b1fafc4,1.55
14475816000,48e72903b3fc,2.92
14675634000,83a8d3e15c4,3.91
14675634000,e05a1b1fafc4,1.61
14675634000,48e72903b3fc,2.90
14875705000,83a8d3e15c4,3.93
14875705000,e05a1b1fafc4,1.56
14875705000,48e72903b3fc,2.90
15076747000,83a8d3e15c4,3.95
15076747000,e05a1b1fafc4,1.56
15076747000,48e72903b3fc,2.89
15276660000,83a8d3e15c4,3.91
15276660000,e05a1b1fafc4,1.50
15276660000,48e72903b3fc,2.91
15476726000,83a8d3e15c4,3.92
15476726000,e05a1b1fafc4,1.56
15476726000,48e72903b3fc,2.91
15677653000,83a8d3e15c4,3.84
15677653000,e05a1b1fafc4,1.56
15677653000,48e72903b3fc,2.91
15877748000,83a8d3e15c4,3.85
15877748000,e05a1b1fafc4,1.56
15877748000,48e72903b3fc,2.91
16077742000,83a8d3e15c4,3.91
16077742000,e05a1b1fafc4,1.56
16077742000,48e72903b3fc,2.89
16280678000,83a8d3e15c4,3.89
16280678000,e05a1b1fafc4,1.57
16280678000,48e72903b3fc,2.91
16480708000,83a8d3e15c4,3.87
16480708000,e05a1b1fafc4,1.60
16480708000,48e72903b3fc,2.90
16680771000,83a8d3e15c4,3.86
16680771000,e05a1b1fafc4,1.55
16680771000,48e72903b3fc,2.89
16881659000,83a8d3e15c4,3.85
16881659000,e05a1b1fafc4,1.59
16881659000,48e72903b3fc,2.92
17081660000,83a8d3e15c4,3.86
17081660000,e05a1b1fafc4,1.59
17081660000,48e72903b3fc,2.88
17281864000,83a8d3e15c4,3.89
17281864000,e05a1b1fafc4,1.56
17281864000,48e72903b3fc,2.90
17481665000,83a8d3e15c4,3.84
17481665000,e05a1b1fafc4,1.55
17481665000,48e72903b3fc,2.88
17682805000,83a8d3e15c4,3.86
17682805000,e05a1b1fafc4,1.55
17682805000,48e72903b3fc,2.88
17882788000,83a8d3e15c4,3.92
17882788000,e05a1b1fafc4,1.53
17882788000,48e72903b3fc,2.91
18082733000,83a8d3e15c4,3.85
18082733000,e05a1b1fafc4,1.58
18082733000,48e72903b3fc,2.90
18282735000,83a8d3e15c4,3.87
18282735000,e05a1b1fafc4,1.57
18282735000,48e72903b3fc,2.90
18482760000,83a8d3e15c4,3.88
18482760000,e05a1b1fafc4,1.59
18482760000,48e72903b3fc,2.90
18682590000,83a8d3e15c4,3.89
18682590000,e05a1b1fafc4,1.54
18682590000,48e72903b3fc,2.87
18882761000,83a8d3e15c4,3.88
18882761000,e05a1b1fafc4,1.55
18882761000,48e72903b3fc,2.89
19082720000,83a8d3e15c4,3.87
19082720000,e05a1b1fafc4,1.57
19082720000,48e72903b3fc,2.89
19282727000,83a8d3e15c4,3.89
19282727000,e05a1b1fafc4,1.56
19282727000,48e72903b3fc,2.89
19482670000,83a8d3e15c4,3.90
19482670000,e05a1b1fafc4,1.57
19482670000,48e72903b3fc,2.87
19684729000,83a8d3e15c4,3.91
19684729000,e05a1b1fafc4,1.58
19684729000,48e72903b3fc,2.90
19884711000,83a8d3e15c4,3.86
19884711000,e05a1b1fafc4,1.57
19884711000,48e72903b3fc,2.87
20084640000,83a8d3e15c4,3.88
20084640000,e05a1b1fafc4,1.55
20084640000,48e72903b3fc,2.89
20284671000,83a8d3e15c4,3.89
20284671000,e05a1b1fafc4,1.58
20284671000,48e72903b3fc,2.89
20485687000,83a8d3e15c4,3.90
20485687000,e05a1b1fafc4,1.58
20485687000,48e72903b3fc,2.91
20686681000,83a8d3e15c4,3.90
20686681000,e05a1b1fafc4,1.60
20686681000,48e72903b3fc,2.90
20886700000,83a8d3e15c4,3.86
20886700000,e05a1b1fafc4,1.54
20886700000,48e72903b3fc,2.89
21086640000,83a8d3e15c4,3.82
21086640000,e05a1b1fafc4,1.57
21086640000,48e72903b3fc,2.88
21286731000,83a8d3e15c4,3.87
21286731000,e05a1b1fafc4,1.55
21286731000,48e72903b3fc,2.87
21486635000,83a8d3e15c4,3.84
21486635000,e05a1b1fafc4,1.60
21486635000,48e72903b3fc,2.88
21686733000,83a8d3e15c4,3.89
21686733000,e05a1b1fafc4,1.55
21686733000,48e72903b3fc,2.89
21886643000,83a8d3e15c4,3.87
21886643000,e05a1b1fafc4,1.59
21886643000,48e72903b3fc,2.88
22086635000,83a8d3e15c4,3.88
22086635000,e05a1b1fafc4,1.55
22086635000,48e72903b3fc,2.87
22286759000,83a8d3e15c4,3.81
22286759000,e05a1b1fafc4,1.55
22286759000,48e72903b3fc,2.88
22486662000,83a8d3e15c4,3.84
22486662000,e05a1b1fafc4,1.56
22486662000,48e72903b3fc,2.86
22686643000,83a8d3e15c4,3.82
22686643000,e05a1b1fafc4,1.57
22686643000,48e72903b3fc,2.89
22886728000,83a8d3e15c4,3.84
22886728000,e05a1b1fafc4,1.59
22886728000,48e72903b3fc,2.87
23086648000,83a8d3e15c4,3.83
23086648000,e05a1b1fafc4,1.53
23086648000,48e72903b3fc,2.87
23286645000,83a8d3e15c4,3.82
23286645000,e05a1b1fafc4,1.60
23286645000,48e72903b3fc,2.86
23486703000,83a8d3e15c4,3.83
23486703000,e05a1b1fafc4,1.59
23486703000,48e72903b3fc,2.87
23686770000,83a8d3e15c4,3.82
23686770000,e05a1b1fafc4,1.60
23686770000,48e72903b3fc,2.86
23888690000,83a8d3e15c4,3.84
23888690000,e05a1b1fafc4,1.58
23888690000,48e72903b3fc,2.87
24088740000,83a8d3e15c4,3.84
24088740000,e05a1b1fafc4,1.60
24088740000,48e72903b3fc,2.86
24289699000,83a8d3e15c4,3.82
24289699000,e05a1b1fafc4,1.57
24289699000,48e72903b3fc,2.86
24490671000,83a8d3e15c4,3.84
24490671000,e05a1b1fafc4,1.59
24490671000,48e72903b3fc,2.87
24690790000,83a8d3e15c4,3.83
24690790000,e05a1b1fafc4,1.55
24690790000,48e72903b3fc,2.85
24890751000,83a8d3e15c4,3.81
24890751000,e05a1b1fafc4,1.58
24890751000,48e72903b3fc,2.88
25093670000,83a8d3e15c4,3.80
25093670000,e05a1b1fafc4,1.58
25093670000,48e72903b3fc,2.89
25293592000,83a8d3e15c4,3.81
25293592000,e05a1b1fafc4,1.60
25293592000,48e72903b3fc,2.91
25493634000,83a8d3e15c4,3.82
25493634000,e05a1b1fafc4,1.61
25493634000,48e72903b3fc,2.90
25693660000,83a8d3e15c4,3.81
25693660000,e05a1b1fafc4,1.62
25693660000,48e72903b3fc,2.91
25893603000,83a8d3e15c4,3.85
25893603000,e05a1b1fafc4,1.64
25893603000,48e72903b3fc,2.88
26093597000,83a8d3e15c4,3.82
26093597000,e05a1b1fafc4,1.64
26093597000,48e72903b3fc,2.89
26293692000,83a8d3e15c4,3.81
26293692000,e05a1b1fafc4,1.59
26293692000,48e72903b3fc,2.95
26493640000,83a8d3e15c4,3.82
26493640000,e05a1b1fafc4,1.66
26493640000,48e72903b3fc,2.90
26693678000,83a8d3e15c4,3.78
26693678000,e05a1b1fafc4,1.62
26693678000,48e72903b3fc,2.89
26893660000,83a8d3e15c4,3.83
26893660000,e05a1b1fafc4,1.64
26893660000,48e72903b3fc,2.86
27093770000,83a8d3e15c4,3.77
27093770000,e05a1b1fafc4,1.64
27093770000,48e72903b3fc,2.85
27293710000,83a8d3e15c4,3.76
27293710000,e05a1b1fafc4,1.63
27293710000,48e72903b3fc,2.92
27493660000,83a8d3e15c4,3.75
27493660000,e05a1b1fafc4,1.64
27493660000,48e72903b3fc,2.87
27693723000,83a8d3e15c4,3.80
27693723000,e05a1b1fafc4,1.64
27693723000,48e72903b3fc,2.87
27893714000,83a8d3e15c4,3.82
27893714000,e05a1b1fafc4,1.65
27893714000,48e72903b3fc,2.91
28093654000,83a8d3e15c4,3.81
28093654000,e05a1b1fafc4,1.64
28093654000,48e72903b3fc,2.88
28293720000,83a8d3e15c4,3.82
28293720000,e05a1b1fafc4,1.61
28293720000,48e72903b3fc,2.90
28493659000,83a8d3e15c4,3.80
28493659000,e05a1b1fafc4,1.62
28493659000,48e72903b3fc,2.91
28695705000,83a8d3e15c4,3.81
28695705000,e05a1b1fafc4,1.65
28695705000,48e72903b3fc,2.89
28895673000,83a8d3e15c4,3.81
28895673000,e05a1b1fafc4,1.61
28895673000,48e72903b3fc,2.90
29095689000,83a8d3e15c4,3.81
29095689000,e05a1b1fafc4,1.63
29095689000,48e72903b3fc,2.91
29295633000,83a8d3e15c4,3.79
29295633000,e05a1b1fafc4,1.62
29295633000,48e72903b3fc,2.88
29495722000,83a8d3e15c4,3.81
29495722000,e05a1b1fafc4,1.64
29495722000,48e72903b3fc,2.89
29695594000,83a8d3e15c4,3.82
29695594000,e05a1b1fafc4,1.64
29695594000,48e72903b3fc,2.89
29895626000,83a8d3e15c4,3.80
29895626000,e05a1b1fafc4,1.66
29895626000,48e72903b3fc,2.86
30096645000,83a8d3e15c4,3.80
30096645000,e05a1b1fafc4,1.66
30096645000,48e72903b3fc,2.89
30296821000,83a8d3e15c4,3.79
30296821000,e05a1b1fafc4,1.69
30296821000,48e72903b3fc,2.90
30496681000,83a8d3e15c4,3.79
30496681000,e05a1b1fafc4,1.67
30496681000,48e72903b3fc,2.90
30696754000,83a8d3e15c4,3.75
30696754000,e05a1b1fafc4,1.66
30696754000,48e72903b3fc,2.87
30896724000,83a8d3e15c4,3.78
30896724000,e05a1b1fafc4,1.66
30896724000,48e72903b3fc,2.87
31096646000,83a8d3e15c4,3.73
31096646000,e05a1b1fafc4,1.67
31096646000,48e72903b3fc,2.87
31296688000,83a8d3e15c4,3.78
31296688000,e05a1b1fafc4,1.68
31296688000,48e72903b3fc,2.93
31498676000,83a8d3e15c4,3.75
31498676000,e05a1b1fafc4,1.67
31498676000,48e72903b3fc,2.87
31698758000,83a8d3e15c4,3.76
31698758000,e05a1b1fafc4,1.70
31698758000,48e72903b3fc,2.87
31901755000,83a8d3e15c4,3.75
31901755000,e05a1b1fafc4,1.68
31901755000,48e72903b3fc,2.88
32101717000,83a8d3e15c4,3.74
32101717000,e05a1b1fafc4,1.69
32101717000,48e72903b3fc,2.88
32304772000,83a8d3e15c4,3.79
32304772000,e05a1b1fafc4,1.67
32304772000,48e72903b3fc,2.88
32504669000,83a8d3e15c4,3.79
32504669000,e05a1b1fafc4,1.70
32504669000,48e72903b3fc,2.88
32704735000,83a8d3e15c4,3.77
32704735000,e05a1b1fafc4,1.67
32704735000,48e72903b3fc,2.89
32904672000,83a8d3e15c4,3.78
32904672000,e05a1b1fafc4,1.69
32904672000,48e72903b3fc,2.88
33104729000,83a8d3e15c4,3.78
33104729000,e05a1b1fafc4,1.70
33104729000,48e72903b3fc,2.89
33306660000,83a8d3e15c4,3.79
33306660000,e05a1b1fafc4,1.65
33306660000,48e72903b3fc,2.88
33507784000,83a8d3e15c4,3.77
33507784000,e05a1b1fafc4,1.68
33507784000,48e72903b3fc,2.88
33707634000,83a8d3e15c4,3.74
33707634000,e05a1b1fafc4,1.69
33707634000,48e72903b3fc,2.88
33907729000,83a8d3e15c4,3.78
33907729000,e05a1b1fafc4,1.70
33907729000,48e72903b3fc,2.90
34107684000,83a8d3e15c4,3.79
34107684000,e05a1b1fafc4,1.68
34107684000,48e72903b3fc,2.89
34307610000,83a8d3e15c4,3.78
34307610000,e05a1b1fafc4,1.66
34307610000,48e72903b3fc,2.90
34507616000,83a8d3e15c4,3.79
34507616000,e05a1b1fafc4,1.65
34507616000,48e72903b3fc,2.91
34707600000,83a8d3e15c4,3.79
34707600000,e05a1b1fafc4,1.67
34707600000,48e72903b3fc,2.87
34907671000,83a8d3e15c4,3.77
34907671000,e05a1b1fafc4,1.67
34907671000,48e72903b3fc,2.87
35107670000,83a8d3e15c4,3.76
35107670000,e05a1b1fafc4,1.66
35107670000,48e72903b3fc,2.87
35307707000,83a8d3e15c4,3.75
35307707000,e05a1b1fafc4,1.71
35307707000,48e72903b3fc,2.93
35507754000,83a8d3e15c4,3.74
35507754000,e05a1b1fafc4,1.68
35507754000,48e72903b3fc,2.96
35707647000,83a8d3e15c4,3.75
35707647000,e05a1b1fafc4,1.68
35707647000,48e72903b3fc,2.97
35907720000,83a8d3e15c4,3.76
35907720000,e05a1b1fafc4,1.71
35907720000,48e72903b3fc,2.95
36109719000,83a8d3e15c4,3.77
36109719000,e05a1b1fafc4,1.69
36109719000,48e72903b3fc,2.95
36309704000,83a8d3e15c4,3.71
36309704000,e05a1b1fafc4,1.71
36309704000,48e72903b3fc,2.98
36509689000,83a8d3e15c4,3.69
36509689000,e05a1b1fafc4,1.72
36509689000,48e72903b3fc,2.92
36709757000,83a8d3e15c4,3.74
36709757000,e05a1b1fafc4,1.71
36709757000,48e72903b3fc,2.94
36909671000,83a8d3e15c4,3.69
36909671000,e05a1b1fafc4,1.73
36909671000,48e72903b3fc,2.93
37109704000,83a8d3e15c4,3.70
37109704000,e05a1b1fafc4,1.71
37109704000,48e72903b3fc,2.96
37309634000,83a8d3e15c4,3.69
37309634000,e05a1b1fafc4,1.70
37309634000,48e72903b3fc,2.95
37509645000,83a8d3e15c4,3.70
37509645000,e05a1b1fafc4,1.70
37509645000,48e72903b3fc,2.98
37709670000,83a8d3e15c4,3.70
37709670000,e05a1b1fafc4,1.71
37709670000,48e72903b3fc,2.94
37909767000,83a8d3e15c4,3.73
37909767000,e05a1b1fafc4,1.72
37909767000,48e72903b3fc,2.95
38109684000,83a8d3e15c4,3.68
38109684000,e05a1b1fafc4,1.71
38109684000,48e72903b3fc,2.92
38309639000,83a8d3e15c4,3.70
38309639000,e05a1b1fafc4,1.72
38309639000,48e72903b3fc,2.92
38509610000,83a8d3e15c4,3.70
38509610000,e05a1b1fafc4,1.72
38509610000,48e72903b3fc,2.97
38709608000,83a8d3e15c4,3.70
38709608000,e05a1b1fafc4,1.71
38709608000,48e72903b3fc,2.93
38909608000,83a8d3e15c4,3.71
38909608000,e05a1b1fafc4,1.70
38909608000,48e72903b3fc,2.92
39109621000,83a8d3e15c4,3.70
39109621000,e05a1b1fafc4,1.72
39109621000,48e72903b3fc,2.96
39309740000,83a8d3e15c4,3.68
39309740000,e05a1b1fafc4,1.74
39309740000,48e72903b3fc,2.98
39509728000,83a8d3e15c4,3.71
39509728000,e05a1b1fafc4,1.73
39509728000,48e72903b3fc,2.95
39709725000,83a8d3e15c4,3.71
39709725000,e05a1b1fafc4,1.71
39709725000,48e72903b3fc,2.95
39912684000,83a8d3e15c4,3.70
39912684000,e05a1b1fafc4,1.70
39912684000,48e72903b3fc,2.98
40113718000,83a8d3e15c4,3.73
40113718000,e05a1b1fafc4,1.71
40113718000,48e72903b3fc,2.90
40313612000,83a8d3e15c4,3.67
40313612000,e05a1b1fafc4,1.73
40313612000,48e72903b3fc,2.95
40513780000,83a8d3e15c4,3.69
40513780000,e05a1b1fafc4,1.75
40513780000,48e72903b3fc,3.04
40713726000,83a8d3e15c4,3.67
40713726000,e05a1b1fafc4,1.77
40713726000,48e72903b3fc,3.04
40913670000,83a8d3e15c4,3.70
40913670000,e05a1b1fafc4,1.75
40913670000,48e72903b3fc,3.04
41113616000,83a8d3e15c4,3.67
41113616000,e05a1b1fafc4,1.75
41113616000,48e72903b3fc,3.04
41313638000,83a8d3e15c4,3.70
41313638000,e05a1b1fafc4,1.77
41313638000,48e72903b3fc,3.05
41513630000,83a8d3e15c4,3.69
41513630000,e05a1b1fafc4,1.76
41513630000,48e72903b3fc,3.05
41713649000,83a8d3e15c4,3.67
41713649000,e05a1b1fafc4,1.77
41713649000,48e72903b3fc,3.06
41913723000,83a8d3e15c4,3.68
41913723000,e05a1b1fafc4,1.80
41913723000,48e72903b3fc,3.09
42113634000,83a8d3e15c4,3.71
42113634000,e05a1b1fafc4,1.76
42113634000,48e72903b3fc,3.04
42314684000,83a8d3e15c4,3.71
42314684000,e05a1b1fafc4,1.78
42314684000,48e72903b3fc,3.06
42514700000,83a8d3e15c4,3.65
42514700000,e05a1b1fafc4,1.77
42514700000,48e72903b3fc,3.08
42714671000,83a8d3e15c4,3.69
42714671000,e05a1b1fafc4,1.76
42714671000,48e72903b3fc,3.06
42914611000,83a8d3e15c4,3.65
42914611000,e05a1b1fafc4,1.77
42914611000,48e72903b3fc,3.04
43114623000,83a8d3e15c4,3.68
43114623000,e05a1b1fafc4,1.77
43114623000,48e72903b3fc,3.04
43314710000,83a8d3e15c4,3.69
43314710000,e05a1b1fafc4,1.78
43314710000,48e72903b3fc,3.07
43514695000,83a8d3e15c4,3.70
43514695000,e05a1b1fafc4,1.77
43514695000,48e72903b3fc,3.04
43714746000,83a8d3e15c4,3.68
43714746000,e05a1b1fafc4,1.77
43714746000,48e72903b3fc,3.04
43914639000,83a8d3e15c4,3.66
43914639000,e05a1b1fafc4,1.77
43914639000,48e72903b3fc,3.07
44114667000,83a8d3e15c4,3.72
44114667000,e05a1b1fafc4,1.77
44114667000,48e72903b3fc,3.06
44314672000,83a8d3e15c4,3.69
44314672000,e05a1b1fafc4,1.79
44314672000,48e72903b3fc,3.06
44514674000,83a8d3e15c4,3.65
44514674000,e05a1b1fafc4,1.76
44514674000,48e72903b3fc,3.10
44714654000,83a8d3e15c4,3.69
44714654000,e05a1b1fafc4,1.77
44714654000,48e72903b3fc,2.91
44914675000,83a8d3e15c4,3.67
44914675000,e05a1b1fafc4,1.77
44914675000,48e72903b3fc,2.97
45117726000,83a8d3e15c4,3.68
45117726000,e05a1b1fafc4,1.76
45117726000,48e72903b3fc,3.02
45317655000,83a8d3e15c4,3.65
45317655000,e05a1b1fafc4,1.78
45317655000,48e72903b3fc,3.02
45517768000,83a8d3e15c4,3.65
45517768000,e05a1b1fafc4,1.79
45517768000,48e72903b3fc,3.02
45718710000,83a8d3e15c4,3.66
45718710000,e05a1b1fafc4,1.77
45718710000,48e72903b3fc,3.03
45918690000,83a8d3e15c4,3.67
45918690000,e05a1b1fafc4,1.80
45918690000,48e72903b3fc,3.02
46119657000,83a8d3e15c4,3.65
46119657000,e05a1b1fafc4,1.79
46119657000,48e72903b3fc,3.02
46319744000,83a8d3e15c4,3.65
46319744000,e05a1b1fafc4,1.78
46319744000,48e72903b3fc,3.03
46519805000,83a8d3e15c4,3.64
46519805000,e05a1b1fafc4,1.79
46519805000,48e72903b3fc,3.02
46719743000,83a8d3e15c4,3.70
46719743000,e05a1b1fafc4,1.80
46719743000,48e72903b3fc,3.03
46919774000,83a8d3e15c4,3.66
46919774000,e05a1b1fafc4,1.80
46919774000,48e72903b3fc,3.02
47119693000,83a8d3e15c4,3.65
47119693000,e05a1b1fafc4,1.80
47119693000,48e72903b3fc,3.03
47319747000,83a8d3e15c4,3.65
47319747000,e05a1b1fafc4,1.80
47319747000,48e72903b3fc,3.03
47519742000,83a8d3e15c4,3.68
47519742000,e05a1b1fafc4,1.81
47519742000,48e72903b3fc,3.02
47720717000,83a8d3e15c4,3.65
47720717000,e05a1b1fafc4,1.79
47720717000,48e72903b3fc,3.03
47920798000,83a8d3e15c4,3.63
47920798000,e05a1b1fafc4,1.80
47920798000,48e72903b3fc,3.01
48120730000,83a8d3e15c4,3.70
48120730000,e05a1b1fafc4,1.80
48120730000,48e72903b3fc,3.02
48320726000,83a8d3e15c4,3.63
48320726000,e05a1b1fafc4,1.80
48320726000,48e72903b3fc,3.03
48520670000,83a8d3e15c4,3.64
48520670000,e05a1b1fafc4,1.81
48520670000,48e72903b3fc,3.01
48720670000,83a8d3e15c4,3.67
48720670000,e05a1b1fafc4,1.76
48720670000,48e72903b3fc,3.01
48920664000,83a8d3e15c4,3.67
48920664000,e05a1b1fafc4,1.77
48920664000,48e72903b3fc,3.03
49120726000,83a8d3e15c4,3.66
49120726000,e05a1b1fafc4,1.78
49120726000,48e72903b3fc,3.09
49320710000,83a8d3e15c4,3.65
49320710000,e05a1b1fafc4,1.79
49320710000,48e72903b3fc,3.03
49520717000,83a8d3e15c4,3.63
49520717000,e05a1b1fafc4,1.78
49520717000,48e72903b3fc,3.03
49720723000,83a8d3e15c4,3.61
49720723000,e05a1b1fafc4,1.80
49720723000,48e72903b3fc,3.02
49920660000,83a8d3e15c4,3.63
49920660000,e05a1b1fafc4,1.78
49920660000,48e72903b3fc,3.03
50120827000,83a8d3e15c4,3.65
50120827000,e05a1b1fafc4,1.80
50120827000,48e72903b3fc,3.07
50320870000,83a8d3e15c4,3.65
50320870000,e05a1b1fafc4,1.76
50320870000,48e72903b3fc,3.03
50520755000,83a8d3e15c4,3.63
50520755000,e05a1b1fafc4,1.78
50520755000,48e72903b3fc,3.00
50720679000,83a8d3e15c4,3.62
50720679000,e05a1b1fafc4,1.77
50720679000,48e72903b3fc,3.04
50920640000,83a8d3e15c4,3.60
50920640000,e05a1b1fafc4,1.78
50920640000,48e72903b3fc,3.06
51121726000,83a8d3e15c4,3.65
51121726000,e05a1b1fafc4,1.77
51121726000,48e72903b3fc,3.04
51321715000,83a8d3e15c4,3.64
51321715000,e05a1b1fafc4,1.77
51321715000,48e72903b3fc,3.03
51521800000,83a8d3e15c4,3.64
51521800000,e05a1b1fafc4,1.78
51521800000,48e72903b3fc,3.07
51723674000,83a8d3e15c4,3.64
51723674000,e05a1b1fafc4,1.78
51723674000,48e72903b3fc,3.03
51926662000,83a8d3e15c4,3.64
51926662000,e05a1b1fafc4,1.77
51926662000,48e72903b3fc,3.03
52127634000,83a8d3e15c4,3.64
52127634000,e05a1b1fafc4,1.78
52127634000,48e72903b3fc,3.03
52327755000,83a8d3e15c4,3.68
52327755000,e05a1b1fafc4,1.79
52327755000,48e72903b3fc,3.02
52527758000,83a8d3e15c4,3.64
52527758000,e05a1b1fafc4,1.81
52527758000,48e72903b3fc,3.03
52727822000,83a8d3e15c4,3.65
52727822000,e05a1b1fafc4,1.76
52727822000,48e72903b3fc,3.01
52929639000,83a8d3e15c4,3.62
52929639000,e05a1b1fafc4,1.77
52929639000,48e72903b3fc,3.07
53129758000,83a8d3e15c4,3.62
53129758000,e05a1b1fafc4,1.79
53129758000,48e72903b3fc,3.06
53329734000,83a8d3e15c4,3.57
53329734000,e05a1b1fafc4,1.80
53329734000,48e72903b3fc,3.04
53529620000,83a8d3e15c4,3.60
53529620000,e05a1b1fafc4,1.78
53529620000,48e72903b3fc,3.05
53731670000,83a8d3e15c4,3.55
53731670000,e05a1b1fafc4,1.76
53731670000,48e72903b3fc,3.06
53931709000,83a8d3e15c4,3.55
53931709000,e05a1b1fafc4,1.77
53931709000,48e72903b3fc,3.07
54131639000,83a8d3e15c4,3.50
54131639000,e05a1b1fafc4,1.78
54131639000,48e72903b3fc,3.04
54331781000,83a8d3e15c4,3.54
54331781000,e05a1b1fafc4,1.78
54331781000,48e72903b3fc,3.06
54531699000,83a8d3e15c4,3.53
54531699000,e05a1b1fafc4,1.80
54531699000,48e72903b3fc,3.08
54731759000,83a8d3e15c4,3.52
54731759000,e05a1b1fafc4,1.78
54731759000,48e72903b3fc,3.04
54931608000,83a8d3e15c4,3.56
54931608000,e05a1b1fafc4,1.79
54931608000,48e72903b3fc,3.08
55131729000,83a8d3e15c4,3.55
55131729000,e05a1b1fafc4,1.78
55131729000,48e72903b3fc,3.06
55331663000,83a8d3e15c4,3.52
55331663000,e05a1b1fafc4,1.78
55331663000,48e72903b3fc,3.08
55532759000,83a8d3e15c4,3.53
55532759000,e05a1b1fafc4,1.79
55532759000,48e72903b3fc,3.08
55732608000,83a8d3e15c4,3.54
55732608000,e05a1b1fafc4,1.78
55732608000,48e72903b3fc,3.09
55932598000,83a8d3e15c4,3.52
55932598000,e05a1b1fafc4,1.78
55932598000,48e72903b3fc,3.08
56132639000,83a8d3e15c4,3.55
56132639000,e05a1b1fafc4,1.74
56132639000,48e72903b3fc,3.09
56332664000,83a8d3e15c4,3.49
56332664000,e05a1b1fafc4,1.76
56332664000,48e72903b3fc,3.09
56532664000,83a8d3e15c4,3.56
56532664000,e05a1b1fafc4,1.78
56532664000,48e72903b3fc,3.05
56732608000,83a8d3e15c4,3.56
56732608000,e05a1b1fafc4,1.79
56732608000,48e72903b3fc,3.09
56932670000,83a8d3e15c4,3.54
56932670000,e05a1b1fafc4,1.78
56932670000,48e72903b3fc,3.04
57132640000,83a8d3e15c4,3.52
57132640000,e05a1b1fafc4,1.76
57132640000,48e72903b3fc,3.06
57332621000,83a8d3e15c4,3.48
57332621000,e05a1b1fafc4,1.78
57332621000,48e72903b3fc,3.07
57532623000,83a8d3e15c4,3.50
57532623000,e05a1b1fafc4,1.81
57532623000,48e72903b3fc,3.06
57733675000,83a8d3e15c4,3.47
57733675000,e05a1b1fafc4,1.84
57733675000,48e72903b3fc,3.06
57935662000,83a8d3e15c4,3.46
57935662000,e05a1b1fafc4,1.86
57935662000,48e72903b3fc,3.06
58135728000,83a8d3e15c4,3.47
58135728000,e05a1b1fafc4,1.82
58135728000,48e72903b3fc,3.08
