timestamp_ns,qw,qx,qy,qz,ax,ay,az
2517695000,0.999390,-0.013550,0.033081,-0.000427,0.035156,-0.003906,0.011719
2530688000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,-0.027344
2557979000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.027344
2567605000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,0.035156,-0.027344
2580117000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.027344
2587988000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,-0.027344
2598507000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
2608250000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
2623156000,0.999390,-0.013489,0.033142,-0.000427,-0.003906,-0.003906,-0.019531
2628242000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
2638447000,0.999390,-0.013489,0.033081,-0.000427,0.035156,-0.003906,-0.019531
2654210000,0.999390,-0.013489,0.033081,-0.000427,0.035156,-0.003906,0.019531
2667125000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,0.019531
2682383000,0.999390,-0.013489,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
2688367000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.019531
2711543000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.027344
2727889000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
2747189000,0.999390,-0.013489,0.033142,-0.000366,-0.003906,-0.003906,0.027344
2777307000,0.999390,-0.013489,0.033142,-0.000366,-0.003906,-0.003906,-0.011719
2793280000,0.999390,-0.013489,0.033142,-0.000366,-0.003906,-0.003906,0.027344
2807218000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
2827164000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.027344
2851357000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.027344
2867089000,0.999390,-0.013489,0.033081,-0.000366,-0.042969,-0.003906,-0.011719
2886796000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
2907860000,0.999390,-0.013550,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
2931620000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.027344
2946607000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
2966445000,0.999390,-0.013489,0.033081,-0.000366,-0.003906,-0.003906,0.027344
2996599000,0.999390,-0.013550,0.033081,-0.000366,-0.003906,-0.003906,0.027344
3012861000,0.999390,-0.013489,0.033142,-0.000366,-0.003906,-0.003906,-0.011719
3026725000,0.999390,-0.013489,0.033142,-0.000427,0.035156,-0.003906,0.027344
3048359000,0.999390,-0.013550,0.033081,-0.000366,-0.003906,-0.003906,-0.011719
3067892000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3093624000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3106268000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3126404000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3153174000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3166304000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3186661000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3209132000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3225902000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.035156,0.027344
3245927000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3265756000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3295968000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3305633000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,-0.011719
3325985000,0.999390,-0.013550,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3355541000,0.999390,-0.013611,0.033020,-0.000427,-0.003906,-0.003906,-0.050781
3365917000,0.999390,-0.013611,0.033020,-0.000427,-0.003906,-0.003906,0.027344
3385304000,0.999390,-0.013611,0.033020,-0.000427,-0.003906,-0.003906,0.027344
3415979000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3426610000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3445505000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3466375000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3489384000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3504925000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3524752000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3545708000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3565050000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.039062,0.027344
3585947000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
3608971000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
3624578000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3645047000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
3674596000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
3687227000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3704550000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3730720000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.035156,0.019531
3744320000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3765189000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,-0.003906,-0.019531
3794173000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,0.019531
3804320000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3823913000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,-0.003906,-0.019531
3844220000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
3874086000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3884498000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
3904303000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3924954000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3945629000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
3973725000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
3983508000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4004143000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4024878000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4043602000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4063225000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
4083265000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
4110159000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,-0.003906,0.027344
4123168000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
4143464000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
4164167000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
4193965000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
4204091000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.027344
4223045000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.011719
4243260000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4268592000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4282878000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4302681000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4333307000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,0.019531
4342889000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4362881000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4392778000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4409144000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4422853000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4443046000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4472289000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4482868000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4502462000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4523596000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,-0.003906,0.019531
4549146000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,0.019531
4562359000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4591073000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4600825000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4626400000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4640614000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4661621000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4682159000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4708723000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4722700000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4742557000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4771271000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.039062,-0.019531
4781819000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4802515000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4831150000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4841506000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,0.019531
4862313000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4882172000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
4910950000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.035156,0.132812
4921312000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.058594
4942035000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,-0.003906,-0.019531
4962102000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
4982382000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,0.058594
5002713000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5027685000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5041513000,0.999390,-0.013611,0.033081,-0.000427,0.035156,-0.003906,-0.019531
5061693000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5091078000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.058594
5100572000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.058594
5133135000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5150816000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.039062,-0.019531
5167036000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5181188000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5201682000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5231346000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5250159000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5260320000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5289952000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5312369000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5320298000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5341660000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5370387000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5380332000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5404938000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5421670000,0.999390,-0.013611,0.033081,-0.000427,0.035156,0.035156,-0.019531
5449583000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5466548000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.035156,-0.019531
5496458000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5509886000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,-0.019531
5529559000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,-0.003906,0.019531
5545894000,0.999390,-0.013611,0.033081,-0.000427,-0.042969,0.027344,0.019531
5575294000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.027344,0.019531
5589400000,0.999390,-0.013611,0.033081,-0.000427,-0.003906,0.027344,0.019531
