timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
2530688000,0.000000,Stop,2.070000,0.700000,1.000000
2557979000,0.027291,Stop,2.070000,0.700000,1.000000
2567605000,0.036917,Stop,2.070000,0.700000,1.000000
2580117000,0.049429,Stop,2.070000,0.700000,1.000000
2587988000,0.057300,Stop,2.070000,0.700000,1.000000
2598507000,0.067819,Stop,2.070000,0.700000,1.000000
2608250000,0.077562,Stop,2.070000,0.700000,1.000000
2623156000,0.092468,Stop,2.070000,0.700000,1.000000
2628242000,0.097554,Stop,2.070000,0.700000,1.000000
2638447000,0.107759,Stop,2.070000,0.700000,1.000000
2654210000,0.123522,Stop,2.070000,0.700000,1.000000
2667125000,0.136437,Stop,2.070000,0.700000,1.000000
2682383000,0.151695,Stop,2.070000,0.700000,1.000000
2688367000,0.157679,Stop,2.070000,0.700000,1.000000
2711543000,0.180855,Stop,2.070000,0.700000,1.000000
2727889000,0.197201,Stop,2.070000,0.700000,1.000000
2747189000,0.216501,Stop,2.070000,0.700000,1.000000
2777307000,0.246619,Stop,2.070000,0.700000,1.000000
2793280000,0.262592,Stop,2.070000,0.700000,1.000000
2807218000,0.276530,Stop,2.070000,0.700000,1.000000
2827164000,0.296476,Stop,2.070000,0.700000,1.000000
2851357000,0.320669,Stop,2.070000,0.700000,1.000000
2867089000,0.336401,Stop,2.070000,0.700000,1.000000
2886796000,0.356108,Stop,2.070000,0.700000,1.000000
2907860000,0.377172,Stop,2.070000,0.700000,1.000000
2931620000,0.400932,Stop,2.070000,0.700000,1.000000
2946607000,0.415919,Stop,2.070000,0.700000,1.000000
2966445000,0.435757,Stop,2.070000,0.700000,1.000000
2996599000,0.465911,Stop,2.070000,0.700000,1.000000
3012861000,0.482173,Stop,2.070000,0.700000,1.000000
3026725000,0.496037,Stop,2.070000,0.700000,1.000000
3048359000,0.517671,Stop,2.070000,0.700000,1.000000
3067892000,0.537204,Stop,2.070000,0.700000,1.000000
3093624000,0.562936,Stop,2.070000,0.700000,1.000000
3106268000,0.575580,Stop,2.070000,0.700000,1.000000
3126404000,0.595716,Stop,2.070000,0.700000,1.000000
3153174000,0.622486,Stop,2.070000,0.700000,1.000000
3166304000,0.635616,Stop,2.070000,0.700000,1.000000
3186661000,0.655973,Stop,2.070000,0.700000,1.000000
3209132000,0.678444,Stop,2.070000,0.700000,1.000000
3225902000,0.695214,Stop,2.070000,0.700000,1.000000
3245927000,0.715239,Stop,2.070000,0.700000,1.000000
3265756000,0.735068,Stop,2.070000,0.700000,1.000000
3295968000,0.765280,Stop,2.070000,0.700000,1.000000
3305633000,0.774945,Stop,2.070000,0.700000,1.000000
3325985000,0.795297,Stop,2.070000,0.700000,1.000000
3355541000,0.824853,Stop,2.070000,0.700000,1.000000
3365917000,0.835229,Stop,2.070000,0.700000,1.000000
3385304000,0.854616,Stop,2.070000,0.700000,1.000000
3415979000,0.885291,Stop,2.070000,0.700000,1.000000
3426610000,0.895922,Stop,2.070000,0.700000,1.000000
3445505000,0.914817,Stop,2.070000,0.700000,1.000000
3466375000,0.935687,Stop,2.070000,0.700000,1.000000
