timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
2672345000,0.000000,Stop,2.850000,4.700000,1.000000
2683387000,0.011042,Stop,2.850000,4.700000,1.000000
2692140000,0.019795,Stop,2.850000,4.700000,1.000000
2702473000,0.030128,Stop,2.850000,4.700000,1.000000
2712954000,0.040609,Stop,2.850000,4.700000,1.000000
2722672000,0.050327,Stop,2.850000,4.700000,1.000000
2732698000,0.060353,Stop,2.850000,4.700000,1.000000
2742630000,0.070285,Stop,2.850000,4.700000,1.000000
2752372000,0.080027,Stop,2.850000,4.700000,1.000000
2762295000,0.089950,Stop,2.850000,4.700000,1.000000
2771987000,0.099642,Stop,2.850000,4.700000,1.000000
2792562000,0.120217,Stop,2.850000,4.700000,1.000000
2812438000,0.140093,Stop,2.850000,4.700000,1.000000
2832393000,0.160048,Stop,2.850000,4.700000,1.000000
2852705000,0.180360,Stop,2.850000,4.700000,1.000000
2872073000,0.199728,Stop,2.850000,4.700000,1.000000
2902704000,0.230359,Stop,2.850000,4.700000,1.000000
2911914000,0.239569,Stop,2.850000,4.700000,1.000000
2932048000,0.259703,Stop,2.850000,4.700000,1.000000
2951602000,0.279257,Stop,2.850000,4.700000,1.000000
2971986000,0.299641,Stop,2.850000,4.700000,1.000000
2992055000,0.319710,Stop,2.850000,4.700000,1.000000
3018111000,0.345766,Stop,2.850000,4.700000,1.000000
3032164000,0.359819,Stop,2.850000,4.700000,1.000000
3052393000,0.380048,Stop,2.850000,4.700000,1.000000
3071496000,0.399151,Stop,2.850000,4.700000,1.000000
3094157000,0.421812,Stop,2.850000,4.700000,1.000000
3115098000,0.442753,Stop,2.850000,4.700000,1.000000
3131732000,0.459387,Stop,2.850000,4.700000,1.000000
3151675000,0.479330,Stop,2.850000,4.700000,1.000000
3171196000,0.498851,Stop,2.850000,4.700000,1.000000
3196023000,0.523678,Stop,2.850000,4.700000,1.000000
3211050000,0.538705,Stop,2.850000,4.700000,1.000000
3230769000,0.558424,Stop,2.850000,4.700000,1.000000
3252818000,0.580473,Stop,2.850000,4.700000,1.000000
3271491000,0.599146,Stop,2.850000,4.700000,1.000000
3290589000,0.618244,Stop,2.850000,4.700000,1.000000
3311907000,0.639562,Stop,2.850000,4.700000,1.000000
3336250000,0.663905,Stop,2.850000,4.700000,1.000000
3351049000,0.678704,Stop,2.850000,4.700000,1.000000
3370969000,0.698624,Stop,2.850000,4.700000,1.000000
3391023000,0.718678,Stop,2.850000,4.700000,1.000000
3412938000,0.740593,Stop,2.850000,4.700000,1.000000
3430927000,0.758582,Stop,2.850000,4.700000,1.000000
3450257000,0.777912,Stop,2.850000,4.700000,1.000000
3471089000,0.798744,Stop,2.850000,4.700000,1.000000
3490661000,0.818316,Stop,2.850000,4.700000,1.000000
3511114000,0.838769,Stop,2.850000,4.700000,1.000000
3535212000,0.862867,Stop,2.850000,4.700000,1.000000
3550046000,0.877701,Stop,2.850000,4.700000,1.000000
3570613000,0.898268,Stop,2.850000,4.700000,1.000000
3590555000,0.918210,Stop,2.850000,4.700000,1.000000
3619976000,0.947631,Stop,2.850000,4.700000,1.000000
3630223000,0.957878,Stop,2.850000,4.700000,1.000000
3649900000,0.977555,Stop,2.850000,4.700000,1.000000
3669730000,0.997385,Stop,2.850000,4.700000,1.000000
3699763000,1.027418,Stop,2.850000,4.700000,1.000000
3709811000,1.037466,Stop,2.850000,4.700000,1.000000
3729770000,1.057425,Stop,2.850000,4.700000,1.000000
3749379000,1.077034,Stop,2.850000,4.700000,1.000000
3772096000,1.099751,Stop,2.850000,4.700000,1.000000
3789051000,1.116706,Stop,2.850000,4.700000,1.000000
3808938000,1.136593,Stop,2.850000,4.700000,1.000000
3831873000,1.159528,Stop,2.850000,4.700000,1.000000
3853548000,1.181203,Stop,2.850000,4.700000,1.000000
3869372000,1.197027,Stop,2.850000,4.700000,1.000000
3889453000,1.217108,Stop,2.850000,4.700000,1.000000
3911892000,1.239547,Stop,2.850000,4.700000,1.000000
3939150000,1.266805,Stop,2.850000,4.700000,1.000000
3949526000,1.277181,Stop,2.850000,4.700000,1.000000
3968708000,1.296363,Stop,2.850000,4.700000,1.000000
3999331000,1.326986,Stop,2.850000,4.700000,1.000000
4008486000,1.336141,Stop,2.850000,4.700000,1.000000
4028647000,1.356302,Stop,2.850000,4.700000,1.000000
4049437000,1.377092,Stop,2.850000,4.700000,1.000000
4075265000,1.402920,Stop,2.850000,4.700000,1.000000
4089774000,1.417429,Stop,2.850000,4.700000,1.000000
4108938000,1.436593,Stop,2.850000,4.700000,1.000000
4138881000,1.466536,Stop,2.850000,4.700000,1.000000
4148147000,1.475802,Stop,2.850000,4.700000,1.000000
4169106000,1.496761,Stop,2.850000,4.700000,1.000000
4188703000,1.516358,Stop,2.850000,4.700000,1.000000
4218595000,1.546250,Stop,2.850000,4.700000,1.000000
4227967000,1.555622,Stop,2.850000,4.700000,1.000000
4248272000,1.575927,Stop,2.850000,4.700000,1.000000
4267945000,1.595600,Stop,2.850000,4.700000,1.000000
4293748000,1.621403,Stop,2.850000,4.700000,1.000000
4307594000,1.635249,Stop,2.850000,4.700000,1.000000
4328176000,1.655831,Stop,2.850000,4.700000,1.000000
4357638000,1.685293,Stop,2.850000,4.700000,1.000000
4367598000,1.695253,Stop,2.850000,4.700000,1.000000
4387523000,1.715178,Stop,2.850000,4.700000,1.000000
4408547000,1.736202,Stop,2.850000,4.700000,1.000000
4433162000,1.760817,Stop,2.850000,4.700000,1.000000
4447376000,1.775031,Stop,2.850000,4.700000,1.000000
4467251000,1.794906,Stop,2.850000,4.700000,1.000000
4497853000,1.825508,Stop,2.850000,4.700000,1.000000
4507053000,1.834708,Stop,2.850000,4.700000,1.000000
4528216000,1.855871,Stop,2.850000,4.700000,1.000000
4548072000,1.875727,Stop,2.850000,4.700000,1.000000
4577582000,1.905237,Stop,2.850000,4.700000,1.000000
