timestamp_ns,mac_address,distance
6602675000,e05a1b1fafc4,4.94
6602675000,48e72903b3fc,6.11
6804694000,83a8d3e15c4,2.65
6804694000,e05a1b1fafc4,4.96
6804694000,48e72903b3fc,6.11
7004710000,83a8d3e15c4,2.66
7004710000,e05a1b1fafc4,4.97
7004710000,48e72903b3fc,6.11
7204768000,83a8d3e15c4,2.72
7204768000,e05a1b1fafc4,4.97
7204768000,48e72903b3fc,6.10
7404599000,83a8d3e15c4,2.71
7404599000,e05a1b1fafc4,4.97
7404599000,48e72903b3fc,6.10
7604615000,83a8d3e15c4,2.67
7604615000,e05a1b1fafc4,4.97
7604615000,48e72903b3fc,6.12
7804824000,83a8d3e15c4,2.70
7804824000,e05a1b1fafc4,4.98
7804824000,48e72903b3fc,6.10
8004697000,83a8d3e15c4,2.71
8004697000,e05a1b1fafc4,5.00
8004697000,48e72903b3fc,6.10
8205676000,83a8d3e15c4,2.69
8205676000,e05a1b1fafc4,4.98
8205676000,48e72903b3fc,6.10
8405630000,83a8d3e15c4,2.65
8405630000,e05a1b1fafc4,4.97
8405630000,48e72903b3fc,6.09
8605754000,83a8d3e15c4,2.71
8605754000,e05a1b1fafc4,4.98
8605754000,48e72903b3fc,6.10
8805649000,83a8d3e15c4,2.70
8805649000,e05a1b1fafc4,4.98
8805649000,48e72903b3fc,6.13
9008717000,83a8d3e15c4,2.68
9008717000,e05a1b1fafc4,4.98
9008717000,48e72903b3fc,6.10
9209648000,83a8d3e15c4,2.70
9209648000,e05a1b1fafc4,4.97
9209648000,48e72903b3fc,6.09
9409708000,83a8d3e15c4,2.67
9409708000,e05a1b1fafc4,4.95
9409708000,48e72903b3fc,6.10
9610709000,83a8d3e15c4,2.64
9610709000,e05a1b1fafc4,4.96
9610709000,48e72903b3fc,6.10
9810644000,83a8d3e15c4,2.64
9810644000,e05a1b1fafc4,4.98
9810644000,48e72903b3fc,6.10
10010812000,83a8d3e15c4,2.65
10010812000,e05a1b1fafc4,4.96
10010812000,48e72903b3fc,6.08
10210740000,83a8d3e15c4,2.61
10210740000,e05a1b1fafc4,4.94
10210740000,48e72903b3fc,6.07
10410666000,83a8d3e15c4,2.71
10410666000,e05a1b1fafc4,4.98
10410666000,48e72903b3fc,6.06
10610772000,83a8d3e15c4,2.69
10610772000,e05a1b1fafc4,4.98
10610772000,48e72903b3fc,6.07
10810752000,83a8d3e15c4,2.69
10810752000,e05a1b1fafc4,5.00
10810752000,48e72903b3fc,6.12
11013648000,83a8d3e15c4,2.75
11013648000,e05a1b1fafc4,4.99
11013648000,48e72903b3fc,6.09
11213725000,83a8d3e15c4,2.74
11213725000,e05a1b1fafc4,5.00
11213725000,48e72903b3fc,6.07
11413684000,83a8d3e15c4,2.74
11413684000,e05a1b1fafc4,5.03
11413684000,48e72903b3fc,6.03
11613755000,83a8d3e15c4,2.72
11613755000,e05a1b1fafc4,5.03
11613755000,48e72903b3fc,6.04
11854612000,83a8d3e15c4,2.75
11854612000,e05a1b1fafc4,5.02
11854612000,48e72903b3fc,6.00
12068662000,83a8d3e15c4,2.74
12068662000,e05a1b1fafc4,5.05
12068662000,48e72903b3fc,5.99
32448796000,83a8d3e15c4,2.52
35926695000,83a8d3e15c4,2.69
36940707000,83a8d3e15c4,2.75
37128788000,83a8d3e15c4,2.79
37318866000,83a8d3e15c4,2.73
38344723000,83a8d3e15c4,2.76
38531822000,83a8d3e15c4,2.87
38718795000,83a8d3e15c4,2.57
40566757000,83a8d3e15c4,2.78
40754748000,83a8d3e15c4,2.78
40942794000,83a8d3e15c4,2.76
41151140000,83a8d3e15c4,2.78
41151140000,48e72903b3fc,5.91
42991749000,83a8d3e15c4,2.77
43178840000,83a8d3e15c4,2.77
43365808000,83a8d3e15c4,2.79
43555749000,83a8d3e15c4,2.79
43742814000,83a8d3e15c4,2.77
43929830000,83a8d3e15c4,2.78
44118859000,83a8d3e15c4,2.79
44305841000,83a8d3e15c4,2.80
44492830000,83a8d3e15c4,2.80
44682782000,83a8d3e15c4,2.77
44869778000,83a8d3e15c4,2.77
45056867000,83a8d3e15c4,2.79
45243732000,83a8d3e15c4,2.78
45430751000,83a8d3e15c4,2.77
45617786000,83a8d3e15c4,2.80
45804922000,83a8d3e15c4,2.82
45991715000,83a8d3e15c4,2.86
46178745000,83a8d3e15c4,2.85
46365780000,83a8d3e15c4,2.84
46552768000,83a8d3e15c4,2.84
46739867000,83a8d3e15c4,2.85
46926776000,83a8d3e15c4,2.83
47113780000,83a8d3e15c4,2.81
47300841000,83a8d3e15c4,2.84
47487873000,83a8d3e15c4,2.81
47674729000,83a8d3e15c4,2.83
47861839000,83a8d3e15c4,2.81
48049731000,83a8d3e15c4,2.81
48238836000,83a8d3e15c4,2.82
48425766000,83a8d3e15c4,2.81
48613908000,83a8d3e15c4,2.85
48800715000,83a8d3e15c4,2.84
48987806000,83a8d3e15c4,2.86
49179812000,83a8d3e15c4,2.90
49366802000,83a8d3e15c4,2.91
49558836000,83a8d3e15c4,2.91
49745835000,83a8d3e15c4,2.91
49932913000,83a8d3e15c4,2.87
50119835000,83a8d3e15c4,2.85
50306845000,83a8d3e15c4,2.84
50493789000,83a8d3e15c4,2.87
50680806000,83a8d3e15c4,2.89
50867807000,83a8d3e15c4,2.86
51054819000,83a8d3e15c4,2.84
51241764000,83a8d3e15c4,2.87
51429692000,83a8d3e15c4,2.86
51617747000,83a8d3e15c4,2.88
51804738000,83a8d3e15c4,2.95
52817685000,83a8d3e15c4,3.02
55474707000,83a8d3e15c4,3.22
55662900000,83a8d3e15c4,3.20
65722694000,83a8d3e15c4,2.95
68381749000,83a8d3e15c4,3.19
68568879000,83a8d3e15c4,3.26
68755837000,83a8d3e15c4,3.19
68946812000,83a8d3e15c4,3.16
69133807000,83a8d3e15c4,3.09
69320867000,83a8d3e15c4,3.20
69507774000,83a8d3e15c4,3.23
70522692000,83a8d3e15c4,3.32
71536689000,83a8d3e15c4,3.29
73382726000,83a8d3e15c4,3.29
73569888000,83a8d3e15c4,3.22
73757806000,83a8d3e15c4,3.25
73944815000,83a8d3e15c4,3.23
74131715000,83a8d3e15c4,3.25
74319746000,83a8d3e15c4,3.22
74506901000,83a8d3e15c4,3.28
75520685000,83a8d3e15c4,3.32
75707896000,83a8d3e15c4,3.20
75894746000,83a8d3e15c4,3.26
76083846000,83a8d3e15c4,3.31
76270800000,83a8d3e15c4,3.31
76457776000,83a8d3e15c4,3.25
76644748000,83a8d3e15c4,3.34
76835807000,83a8d3e15c4,3.34
77022718000,83a8d3e15c4,3.27
77209827000,83a8d3e15c4,3.30
77396837000,83a8d3e15c4,3.30
77583815000,83a8d3e15c4,3.21
77770740000,83a8d3e15c4,3.29
77957806000,83a8d3e15c4,3.29
78144837000,83a8d3e15c4,3.34
78331807000,83a8d3e15c4,3.35
78518745000,83a8d3e15c4,3.31
78705762000,83a8d3e15c4,3.37
79719724000,83a8d3e15c4,3.32
79906806000,83a8d3e15c4,3.33
80094137000,83a8d3e15c4,3.35
80283807000,83a8d3e15c4,3.34
80470865000,83a8d3e15c4,3.35
80657806000,83a8d3e15c4,3.37
80844776000,83a8d3e15c4,3.40
81031790000,83a8d3e15c4,3.33
81218787000,83a8d3e15c4,3.34
81405774000,83a8d3e15c4,3.38
81593864000,83a8d3e15c4,3.29
81780738000,83a8d3e15c4,3.46
81967855000,83a8d3e15c4,3.39
82157846000,83a8d3e15c4,3.47
82344925000,83a8d3e15c4,3.50
82531746000,83a8d3e15c4,3.54
82718845000,83a8d3e15c4,3.42
82905796000,83a8d3e15c4,3.37
83092884000,83a8d3e15c4,3.47
83279850000,83a8d3e15c4,3.38
83466740000,83a8d3e15c4,3.40
83656780000,83a8d3e15c4,3.38
83844866000,83a8d3e15c4,3.38
84031819000,83a8d3e15c4,3.37
84218836000,83a8d3e15c4,3.33
84405798000,83a8d3e15c4,3.37
84592716000,83a8d3e15c4,3.43
84779775000,83a8d3e15c4,3.40
85794768000,83a8d3e15c4,3.15
89273718000,83a8d3e15c4,3.36
89460875000,83a8d3e15c4,3.41
96226707000,83a8d3e15c4,3.28
96416824000,83a8d3e15c4,3.24
96604824000,83a8d3e15c4,3.35
96791769000,83a8d3e15c4,3.32
96978745000,83a8d3e15c4,3.33
97165765000,83a8d3e15c4,3.28
97353870000,83a8d3e15c4,3.28
97540745000,83a8d3e15c4,3.28
97727776000,83a8d3e15c4,3.29
97914762000,83a8d3e15c4,3.35
99748688000,83a8d3e15c4,3.48
102406690000,83a8d3e15c4,3.23
102593856000,83a8d3e15c4,3.40
102780866000,83a8d3e15c4,3.31
114493686000,83a8d3e15c4,3.37
114680790000,83a8d3e15c4,3.36
115704679000,83a8d3e15c4,3.38
120012721000,83a8d3e15c4,3.86
