timestamp_ns,qw,qx,qy,qz,ax,ay,az,t_sec,dist_83a8d,dist_e05a1,dist_48e72
3032164000,0.999817,-0.015564,0.013611,-0.000244,0.019531,0.0,-0.027344,0.438461,,,
3052393000,0.999817,-0.015564,0.013611,-0.000244,0.019531,0.0,0.011719,0.45869,,,
3071496000,0.999817,-0.015564,0.013611,-0.000244,0.019531,0.0,0.011719,0.477793,,,
3094157000,0.999817,-0.015564,0.013611,-0.000244,-0.015625,0.0,0.011719,0.500454,,,
3115098000,0.999817,-0.015503,0.013611,-0.000244,0.019531,0.0,0.011719,0.521395,,,
3131732000,0.999817,-0.015503,0.013611,-0.000244,-0.015625,0.0,0.011719,0.538029,,,
3151675000,0.999817,-0.015503,0.013611,-0.000244,-0.015625,0.0,0.011719,0.557972,,,
3171196000,0.999817,-0.015503,0.013611,-0.000244,-0.015625,0.0,0.011719,0.577493,,,
3196023000,0.999817,-0.015503,0.013611,-0.000244,-0.015625,0.0,0.011719,0.60232,,,
3211050000,0.999817,-0.015503,0.013611,-0.000305,0.019531,0.0,0.011719,0.617347,2.68,4.98,6.12
3230769000,0.999817,-0.015503,0.013611,-0.000244,-0.015625,0.0,0.011719,0.637066,,,
3252818000,0.999817,-0.015503,0.013611,-0.000305,0.019531,0.0,-0.027344,0.659115,,,
3271491000,0.999817,-0.015503,0.013611,-0.000305,-0.015625,0.0,0.011719,0.677788,,,
3290589000,0.999817,-0.015503,0.013611,-0.000305,0.019531,0.0,0.011719,0.696886,,,
3311907000,0.999817,-0.015503,0.013611,-0.000305,0.019531,0.0,0.011719,0.718204,,,
3336250000,0.999817,-0.015503,0.01355,-0.000305,0.019531,0.0,0.011719,0.742547,,,
3351049000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.011719,0.757346,,,
3370969000,0.999817,-0.015442,0.01355,-0.000305,-0.015625,0.0,-0.027344,0.777266,,,
3391023000,0.999817,-0.015442,0.01355,-0.000305,-0.015625,0.0,-0.027344,0.79732,,,
3412938000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,-0.027344,0.819235,2.7,4.98,6.11
3430927000,0.999817,-0.015442,0.013611,-0.000305,-0.015625,0.0,0.019531,0.837224,,,
3450257000,0.999817,-0.015442,0.013611,-0.000244,0.019531,0.0,0.019531,0.856554,,,
3471089000,0.999817,-0.015442,0.013611,-0.000305,0.019531,-0.039062,0.019531,0.877386,,,
3490661000,0.999817,-0.015442,0.013611,-0.000305,-0.015625,0.0,-0.019531,0.896958,,,
3511114000,0.999817,-0.015442,0.013611,-0.000305,0.019531,0.0,-0.019531,0.917411,,,
3535212000,0.999817,-0.015442,0.013611,-0.000305,-0.015625,0.0,0.019531,0.941509,,,
3550046000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,-0.019531,0.956343,,,
3570613000,0.999817,-0.015442,0.013611,-0.000305,-0.015625,0.0,0.019531,0.97691,,,
3590555000,0.999817,-0.015442,0.01355,-0.000305,0.019531,0.0,-0.019531,0.996852,,,
3619976000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.035156,0.019531,1.026273,2.69,4.98,6.11
3630223000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.019531,1.03652,,,
3649900000,0.999817,-0.015503,0.01355,-0.000305,-0.054688,0.0,-0.019531,1.056197,,,
3669730000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.019531,1.076027,,,
3699763000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.058594,1.10606,,,
3709811000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.035156,0.019531,1.116108,,,
3729770000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.019531,1.136067,,,
3749379000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.019531,1.155676,,,
3772096000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.178393,,,
3789051000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.195348,,,
3808938000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.215235,2.69,4.97,6.12
3831873000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.23817,,,
3853548000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.259845,,,
3869372000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.019531,1.275669,,,
3889453000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.29575,,,
3911892000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.318189,,,
3939150000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.035156,0.011719,1.345447,,,
3949526000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.355823,,,
3968708000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.375005,,,
3999331000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.405628,2.68,4.98,6.1
4008486000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.414783,,,
4028647000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.434944,,,
4049437000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.027344,1.455734,,,
4075265000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.481562,,,
4089774000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.050781,1.496071,,,
4108938000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.515235,,,
4138881000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.027344,1.545178,,,
4148147000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.554444,,,
4169106000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.027344,1.575403,,,
4188703000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,-0.027344,1.595,,,
4218595000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.624892,2.71,4.98,6.1
4227967000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.634264,,,
4248272000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.011719,1.654569,,,
4267945000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.674242,,,
4293748000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.700045,,,
4307594000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.011719,1.713891,,,
4328176000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.050781,1.734473,,,
4357638000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.763935,,,
4367598000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.773895,,,
4387523000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.042969,1.79382,,,
4408547000,0.999817,-0.015503,0.01355,-0.000305,0.019531,0.0,0.003906,1.814844,2.67,4.94,6.12
4433162000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.035156,0.003906,1.839459,,,
4447376000,0.999817,-0.015503,0.01355,-0.000305,0.019531,0.0,0.003906,1.853673,,,
4467251000,0.999817,-0.015503,0.01355,-0.000305,0.019531,0.0,0.003906,1.873548,,,
4497853000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.90415,,,
4507053000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.91335,,,
4528216000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.934513,,,
4548072000,0.999817,-0.015503,0.01355,-0.000305,-0.015625,0.0,0.003906,1.954369,,,
4577582000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.035156,-0.035156,1.983879,,,
4587183000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.042969,1.99348,,,
4608201000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.014498,2.7,4.98,6.12
4637087000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.043384,,,
4657381000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.063678,,,
4666894000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.073191,,,
4687087000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.093384,,,
4707747000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.035156,0.003906,2.114044,,,
4729297000,0.999817,-0.015503,0.01355,-0.000305,0.027344,0.0,0.003906,2.135594,,,
4746975000,0.999817,-0.015503,0.01355,-0.000305,0.027344,-0.007812,0.003906,2.153272,,,
4777565000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,-0.035156,2.183862,,,
4786276000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.192573,,,
4807004000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.213301,2.67,4.99,6.11
4836768000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.243065,,,
4846910000,0.999817,-0.015503,0.01355,-0.000305,0.027344,-0.007812,0.003906,2.253207,,,
4867685000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.273982,,,
4896549000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.302846,,,
4906338000,0.999817,-0.015503,0.01355,-0.000305,0.027344,-0.007812,0.003906,2.312635,,,
4927129000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.333426,,,
4955981000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,-0.035156,2.362278,,,
4972245000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.378542,,,
4986210000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,-0.007812,0.003906,2.392507,,,
5006411000,0.999817,-0.015503,0.01355,-0.000305,0.027344,-0.007812,0.003906,2.412708,2.67,4.98,6.11
5038606000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.444903,,,
5053466000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.459763,,,
5066013000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.035156,-0.035156,2.47231,,,
5086414000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.492711,,,
5106531000,0.999817,-0.015503,0.01355,-0.000305,-0.007812,0.0,0.003906,2.512828,,,
5135675000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,0.0,0.003906,2.541972,,,
5146049000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,0.0,0.003906,2.552346,,,
5166309000,0.999817,-0.015442,0.013611,-0.000305,-0.007812,0.0,0.003906,2.572606,,,
5186250000,0.999817,-0.015442,0.013611,-0.000305,0.027344,0.0,0.003906,2.592547,,,
5215612000,0.999817,-0.015442,0.013611,-0.000305,0.027344,0.035156,0.003906,2.621909,2.67,4.97,6.1
5235400000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,0.0,-0.035156,2.641697,,,
5251655000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,0.035156,0.003906,2.657952,,,
5266120000,0.999817,-0.015442,0.013672,-0.000305,0.027344,0.0,0.042969,2.672417,,,
5286111000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,-0.007812,-0.035156,2.692408,,,
5315083000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,-0.007812,0.003906,2.72138,,,
5335953000,0.999817,-0.015503,0.013611,-0.000305,-0.007812,-0.007812,0.003906,2.74225,,,
5356139000,0.999756,-0.015503,0.013611,-0.000305,0.027344,0.027344,-0.035156,2.762436,,,
5365135000,0.999756,-0.015503,0.013611,-0.000305,0.027344,-0.007812,0.003906,2.771432,,,
5385772000,0.999756,-0.015503,0.013672,-0.000305,0.027344,-0.007812,0.003906,2.792069,,,
5405872000,0.999756,-0.015503,0.013672,-0.000305,-0.007812,-0.007812,0.003906,2.812169,2.67,4.98,6.1
5435077000,0.999756,-0.015564,0.013672,-0.000305,-0.015625,-0.007812,0.003906,2.841374,,,
5448002000,0.999756,-0.015564,0.013672,-0.000305,-0.015625,-0.007812,0.003906,2.854299,,,
5474894000,0.999756,-0.015564,0.013672,-0.000244,-0.015625,-0.007812,0.003906,2.881191,,,
5495533000,0.999756,-0.015564,0.013672,-0.000305,0.019531,-0.007812,0.003906,2.90183,,,
5514787000,0.999756,-0.015564,0.013672,-0.000244,-0.015625,-0.007812,0.003906,2.921084,,,
5524933000,0.999756,-0.015503,0.013672,-0.000305,-0.015625,0.027344,0.042969,2.93123,,,
5545592000,0.999756,-0.015503,0.013672,-0.000305,0.019531,-0.007812,0.003906,2.951889,,,
5565688000,0.999756,-0.015503,0.013672,-0.000305,-0.015625,-0.007812,0.003906,2.971985,,,
5594450000,0.999756,-0.015503,0.013733,-0.000305,-0.015625,0.027344,0.042969,3.000747,,,
5610828000,0.999756,-0.015503,0.013733,-0.000305,0.019531,-0.007812,0.003906,3.017125,2.68,4.98,6.11
5625442000,0.999756,-0.015503,0.013733,-0.000244,-0.015625,-0.007812,0.003906,3.031739,,,
5654708000,0.999756,-0.015442,0.013733,-0.000305,0.019531,-0.007812,0.003906,3.061005,,,
5675061000,0.999756,-0.015442,0.013733,-0.000244,0.019531,-0.007812,0.003906,3.081358,,,
5684300000,0.999817,-0.015442,0.013733,-0.000244,-0.015625,-0.007812,0.003906,3.090597,,,
5706474000,0.999817,-0.015442,0.013733,-0.000244,0.019531,-0.007812,0.003906,3.112771,,,
5725241000,0.999756,-0.015442,0.013733,-0.000244,0.019531,0.0,0.003906,3.131538,,,
5746203000,0.999756,-0.015442,0.013733,-0.000244,-0.015625,0.0,-0.003906,3.1525,,,
5766472000,0.999756,-0.015442,0.013733,-0.000244,-0.015625,0.0,-0.003906,3.172769,,,
5794241000,0.999756,-0.015442,0.013733,-0.000244,-0.015625,0.0,-0.003906,3.200538,,,
5804262000,0.999756,-0.015442,0.013733,-0.000244,-0.015625,0.0,-0.003906,3.210559,2.67,4.98,6.14
5825679000,0.999756,-0.015442,0.013733,-0.000244,-0.015625,0.0,-0.003906,3.231976,,,
5846407000,0.999756,-0.015442,0.013794,-0.000244,0.019531,0.0,0.035156,3.252704,,,
5873617000,0.999756,-0.015442,0.013794,-0.000244,0.027344,0.0,-0.003906,3.279914,,,
5890722000,0.999756,-0.015442,0.013794,-0.000244,0.027344,0.0,-0.003906,3.297019,,,
5905920000,0.999756,-0.015442,0.013794,-0.000244,-0.007812,0.0,-0.003906,3.312217,,,
5933756000,0.999756,-0.015442,0.013794,-0.000244,-0.046875,0.0,-0.003906,3.340053,,,
5953900000,0.999756,-0.015381,0.013794,-0.000244,0.027344,0.0,-0.003906,3.360197,,,
5974122000,0.999756,-0.015442,0.013794,-0.000244,0.027344,0.0,0.035156,3.380419,,,
5989747000,0.999756,-0.015442,0.013794,-0.000244,0.027344,0.0,-0.003906,3.396044,,,
6005169000,0.999756,-0.015442,0.013794,-0.000244,0.019531,0.0,-0.003906,3.411466,2.72,4.96,6.11
6033698000,0.999756,-0.015442,0.013794,-0.000244,0.019531,0.0,-0.042969,3.439995,,,
6053957000,0.999756,-0.015442,0.013855,-0.000244,0.019531,0.0,-0.003906,3.460254,,,
6073469000,0.999756,-0.015442,0.013855,-0.000244,-0.015625,0.0,0.035156,3.479766,,,
6093558000,0.999756,-0.015503,0.013855,-0.000244,0.019531,0.0,-0.003906,3.499855,,,
6113230000,0.999756,-0.015503,0.013855,-0.000305,-0.015625,0.0,-0.003906,3.519527,,,
6133041000,0.999756,-0.015503,0.013855,-0.000305,-0.015625,0.0,-0.003906,3.539338,,,
6152927000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.035156,-0.003906,3.559224,,,
6165629000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,0.035156,3.571926,,,
6197205000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.035156,-0.003906,3.603502,,,
6212948000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,0.035156,3.619245,2.69,4.96,6.09
6232854000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,3.639151,,,
6252511000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,3.658808,,,
6278094000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,3.684391,,,
6292554000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.035156,3.698851,,,
6313282000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,3.719579,,,
6332866000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.0,-0.003906,3.739163,,,
6353326000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,3.759623,,,
6372598000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,3.778895,,,
6392976000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.0,-0.003906,3.799273,,,
6417081000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,3.823378,2.68,4.96,6.13
6432325000,0.999756,-0.015503,0.013916,-0.000305,0.027344,0.0,-0.003906,3.838622,,,
6452175000,0.999756,-0.015503,0.013916,-0.000305,-0.007812,0.0,-0.003906,3.858472,,,
6482515000,0.999756,-0.015503,0.013916,-0.000305,-0.007812,0.0,-0.003906,3.888812,,,
6497386000,0.999756,-0.015503,0.013916,-0.000305,-0.007812,0.0,-0.003906,3.903683,,,
6512339000,0.999756,-0.015503,0.013916,-0.000305,0.027344,0.0,-0.003906,3.918636,,,
6531980000,0.999756,-0.015503,0.013916,-0.000305,0.027344,0.0,-0.003906,3.938277,,,
6551985000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,3.958282,,,
6573953000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.035156,-0.003906,3.98025,,,
6591694000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.035156,-0.003906,3.997991,,,
6612154000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.0,-0.003906,4.018451,2.7,4.94,6.11
6634206000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.0,-0.003906,4.040503,,,
6652009000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.003906,4.058306,,,
6671854000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.003906,4.078151,,,
6691665000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,4.097962,,,
6712302000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.118599,,,
6731772000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.035156,4.138069,,,
6751147000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.157444,,,
6781251000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.187548,,,
6795181000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.035156,4.201478,,,
6811761000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.218058,2.65,4.96,6.11
6831100000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.237397,,,
6851053000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.25735,,,
6873660000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.279957,,,
6890948000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.027344,0.003906,4.297245,,,
6912230000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.027344,0.003906,4.318527,,,
6930725000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.027344,0.003906,4.337022,,,
6951265000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.357562,,,
6973228000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.027344,0.003906,4.379525,,,
6990818000,0.999756,-0.015503,0.013916,-0.000305,-0.007812,-0.007812,0.003906,4.397115,,,
7011201000,0.999756,-0.015503,0.013916,-0.000305,0.027344,-0.007812,0.003906,4.417498,2.66,4.97,6.11
7030726000,0.999756,-0.015503,0.013916,-0.000305,-0.007812,-0.007812,0.003906,4.437023,,,
7054020000,0.999756,-0.015503,0.013916,-0.000305,0.027344,0.027344,0.003906,4.460317,,,
7070834000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.477131,,,
7100176000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.506473,,,
7116608000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.522905,,,
7130054000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.536351,,,
7150343000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.55664,,,
7171542000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.042969,4.577839,,,
7195547000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.601844,,,
7210524000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.035156,4.616821,2.72,4.97,6.1
7229836000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.035156,4.636133,,,
7250320000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.656617,,,
7271103000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.042969,4.6774,,,
7297167000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.027344,-0.035156,4.703464,,,
7309515000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.715812,,,
7330206000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.736503,,,
7350473000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.75677,,,
7373842000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.780139,,,
7391429000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.797726,,,
7409430000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.815727,2.71,4.97,6.1
7430089000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.836386,,,
7460502000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.042969,4.866799,,,
7469555000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.875852,,,
7489696000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.895993,,,
7510077000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.916374,,,
7539335000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.027344,0.003906,4.945632,,,
7553621000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.003906,4.959918,,,
7569240000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,0.027344,0.042969,4.975537,,,
7589435000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,4.995732,,,
7608869000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.035156,5.015166,2.67,4.97,6.12
7638858000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,5.045155,,,
7649055000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,5.055352,,,
7669173000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.003906,5.07547,,,
7701407000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,0.035156,5.107704,,,
7708453000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.003906,5.11475,,,
7728569000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.003906,5.134866,,,
7748926000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,5.155223,,,
7779222000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,5.185519,,,
7792803000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,5.1991,,,
7809349000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,-0.003906,5.215646,2.7,4.98,6.1
7828603000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,5.2349,,,
7849716000,0.999756,-0.015503,0.013916,-0.000305,-0.015625,-0.007812,-0.003906,5.256013,,,
7874926000,0.999756,-0.015503,0.013916,-0.000305,0.019531,-0.007812,0.035156,5.281223,,,
7888275000,0.999756,-0.015503,0.013916,-0.000305,0.019531,0.027344,0.035156,5.294572,,,
