timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
8454703000,5.913497,Stop,2.070000,0.700000,1.000000
8475007000,5.933801,Stop,2.070000,0.700000,1.000000
8496038000,5.954832,Stop,2.070000,0.700000,1.000000
8524258000,5.983052,Stop,2.070000,0.700000,1.000000
8541124000,5.999918,Stop,2.070000,0.700000,1.000000
8554783000,6.013577,Stop,2.070000,0.700000,1.000000
8575028000,6.033822,Stop,2.070000,0.700000,1.000000
8604342000,6.063136,Stop,2.070000,0.700000,1.000000
8620654000,6.079448,Stop,2.070000,0.700000,1.000000
8634635000,6.093429,Stop,2.070000,0.700000,1.000000
8654994000,6.113788,Stop,2.070000,0.700000,1.000000
8684451000,6.143245,Stop,2.070000,0.700000,1.000000
8694214000,6.153008,Stop,2.070000,0.700000,1.000000
8723489000,6.182283,Stop,2.070000,0.700000,1.000000
8740474000,6.199268,Stop,2.070000,0.700000,1.000000
8754417000,6.213211,Stop,2.070000,0.700000,1.000000
8783680000,6.242474,Stop,2.070000,0.700000,1.000000
8793504000,6.252298,Stop,2.070000,0.700000,1.000000
8814702000,6.273496,Stop,2.070000,0.700000,1.000000
8844257000,6.303051,Stop,2.070000,0.700000,1.000000
8853243000,6.312037,Stop,2.070000,0.700000,1.000000
8875273000,6.334067,Stop,2.070000,0.700000,1.000000
8894142000,6.352936,Stop,2.070000,0.700000,1.000000
8914655000,6.373449,Stop,2.070000,0.700000,1.000000
8943167000,6.401961,Stop,2.070000,0.700000,1.000000
8953237000,6.412031,Stop,2.070000,0.700000,1.000000
8974614000,6.433408,Stop,2.070000,0.700000,1.000000
9004573000,6.463367,Stop,2.070000,0.700000,1.000000
9013420000,6.472214,Stop,2.070000,0.700000,1.000000
9035424000,6.494218,Stop,2.070000,0.700000,1.000000
9062627000,6.521421,Stop,2.070000,0.700000,1.000000
9082154000,6.540948,Stop,2.070000,0.700000,1.000000
9093407000,6.552201,Stop,2.070000,0.700000,1.000000
9122199000,6.580993,Stop,2.070000,0.700000,1.000000
9133259000,6.592053,Stop,2.070000,0.700000,1.000000
9162529000,6.621323,Stop,2.070000,0.700000,1.000000
9182206000,6.641000,Stop,2.070000,0.700000,1.000000
9193270000,6.652064,Stop,2.070000,0.700000,1.000000
9222316000,6.681110,Stop,2.070000,0.700000,1.000000
9242508000,6.701302,Stop,2.070000,0.700000,1.000000
9262601000,6.721395,Stop,2.070000,0.700000,1.000000
9282152000,6.740946,Stop,2.070000,0.700000,1.000000
9293486000,6.752280,Stop,2.070000,0.700000,1.000000
9322825000,6.781619,Stop,2.070000,0.700000,1.000000
9342398000,6.801192,Stop,2.070000,0.700000,1.000000
9363941000,6.822735,Stop,2.070000,0.700000,1.000000
9373361000,6.832155,Stop,2.070000,0.700000,1.000000
9402857000,6.861651,Stop,2.070000,0.700000,1.000000
9431759000,6.890553,Stop,2.070000,0.700000,1.000000
9446763000,6.905557,Stop,2.070000,0.700000,1.000000
9461077000,6.919871,Stop,2.070000,0.700000,1.000000
9486136000,6.944930,Stop,2.070000,0.700000,1.000000
9501221000,6.960015,Stop,2.070000,0.700000,1.000000
