timestamp_ns,qw,qx,qy,qz,ax,ay,az,t_sec,dist_83a8d,dist_e05a1,dist_48e72
72910656000,0.999878,-0.008606,0.013611,0.0,0.003906,-0.003906,-0.011719,0.858157,,,
72930236000,0.999878,-0.008606,0.013611,0.0,-0.035156,-0.003906,-0.011719,0.877737,,,
72956010000,0.999878,-0.008606,0.013611,0.0,-0.035156,0.035156,-0.011719,0.903511,,,
72970478000,0.999878,-0.008606,0.013611,0.0,0.003906,0.035156,-0.011719,0.917979,,,
72990202000,0.999878,-0.008606,0.013611,0.0,-0.035156,-0.003906,-0.011719,0.937703,,,
73011923000,0.999878,-0.008606,0.013611,0.0,-0.035156,-0.003906,0.027344,0.959424,,,
73035308000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,0.982809,,,
73051555000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,0.999056,,,
73069777000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.017278,2.71,4.97,5.97
73099747000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.047248,,,
73109796000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.057297,,,
73129969000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.07747,,,
73149556000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,1.097057,,,
73179749000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,1.12725,,,
73190113000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,1.137614,,,
73210035000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,0.027344,1.157536,,,
73230354000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.177855,,,
73249522000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.197023,,,
73273017000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.027344,1.220518,2.72,4.98,5.97
73289582000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,0.027344,1.237083,,,
73309987000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.019531,1.257488,,,
73329708000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.277209,,,
73354283000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,-0.019531,1.301784,,,
73368930000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,1.316431,,,
73389098000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.336599,,,
73408619000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,-0.019531,1.35612,,,
73428755000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.376256,,,
73448808000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.019531,1.396309,,,
73478427000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,1.425928,2.67,4.92,5.97
73488563000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,1.436064,,,
73508545000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.456046,,,
73530425000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,1.477926,,,
73558658000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,1.506159,,,
73575409000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.019531,1.52291,,,
73588663000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.536164,,,
73609092000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,1.556593,,,
73638030000,0.999878,-0.008606,0.013611,0.0,0.003906,-0.003906,-0.019531,1.585531,,,
73648395000,0.999878,-0.008606,0.013611,0.0,-0.035156,-0.003906,-0.019531,1.595896,,,
73668478000,0.999878,-0.008606,0.013611,0.0,0.003906,-0.003906,-0.019531,1.615979,2.72,4.98,6.0
73688172000,0.999878,-0.008606,0.013611,0.0,0.003906,-0.003906,0.019531,1.635673,,,
73708115000,0.999878,-0.008606,0.013611,0.0,-0.035156,0.035156,-0.019531,1.655616,,,
73738564000,0.999878,-0.008606,0.013611,0.0,-0.035156,-0.003906,-0.011719,1.686065,,,
73748046000,0.999878,-0.008606,0.013611,0.0,0.003906,-0.003906,-0.011719,1.695547,,,
73768735000,0.999878,-0.008606,0.013611,0.0,0.003906,0.035156,-0.011719,1.716236,,,
73789555000,0.999878,-0.008606,0.013611,0.0,-0.035156,0.035156,-0.011719,1.737056,,,
73817973000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,1.765474,,,
73834294000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.781795,,,
73847382000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,1.794883,,,
73870293000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.011719,1.817794,2.68,4.98,6.01
73887453000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.834954,,,
73917387000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,-0.011719,1.864888,,,
73933612000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.881113,,,
73948337000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.895838,,,
73967794000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.915295,,,
73988271000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,1.935772,,,
74012737000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,1.960238,,,
74027450000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,1.974951,,,
74048500000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,1.996001,,,
74069395000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,2.016896,2.71,5.0,5.99
74092861000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,-0.011719,2.040362,,,
74107385000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,2.054886,,,
74127412000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.074913,,,
74147410000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.094911,,,
74178864000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.126365,,,
74186962000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.134463,,,
74207008000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.011719,2.154509,,,
74227074000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.174575,,,
74256458000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.011719,2.203959,,,
74266285000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.011719,2.213786,,,
74286669000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.23417,,,
74306958000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,0.027344,2.254459,,,
74327209000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,2.27471,,,
74350285000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,2.297786,,,
74366484000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,2.313985,,,
74386468000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,2.333969,,,
74407239000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,2.35474,,,
74429946000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,2.377447,,,
74445819000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,0.027344,2.39332,,,
74466437000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.011719,2.413938,,,
74486505000,0.999878,-0.008606,0.013611,0.0,-0.019531,0.035156,0.027344,2.434006,,,
74506655000,0.999878,-0.008606,0.013611,0.0,-0.019531,-0.003906,-0.011719,2.454156,,,
74530348000,0.999878,-0.008606,0.013611,0.0,0.019531,-0.003906,0.027344,2.477849,,,
74546224000,0.999878,-0.008606,0.013611,0.0,0.019531,-0.003906,-0.011719,2.493725,,,
74565790000,0.999878,-0.008606,0.013611,0.0,-0.019531,-0.003906,-0.011719,2.513291,,,
74587528000,0.999878,-0.008606,0.013611,0.0,0.019531,0.035156,-0.011719,2.535029,,,
74615492000,0.999878,-0.008606,0.013611,0.0,0.019531,0.035156,0.027344,2.562993,,,
74626059000,0.999878,-0.008606,0.013611,0.0,0.019531,-0.003906,-0.011719,2.57356,,,
74645652000,0.999878,-0.008606,0.013611,0.0,-0.019531,-0.003906,-0.011719,2.593153,,,
74665657000,0.999878,-0.008606,0.013611,0.0,0.019531,-0.003906,-0.011719,2.613158,,,
74695246000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.027344,2.642747,,,
74705193000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.027344,2.652694,,,
74725609000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.027344,2.67311,,,
74745744000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,-0.011719,2.693245,,,
74765975000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,2.713476,,,
74795394000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,2.742895,,,
74816654000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,2.764155,,,
74825281000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.019531,2.772782,,,
74845583000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.019531,2.793084,,,
74865116000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.019531,2.812617,,,
74885633000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,2.833134,,,
74914712000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,2.862213,,,
74930558000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.019531,2.878059,,,
74945112000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.019531,2.892613,,,
74965064000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.011719,0.019531,2.912565,,,
74985314000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.011719,0.019531,2.932815,,,
75014376000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,2.961877,,,
75029133000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,2.976634,,,
75044759000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,2.99226,,,
75065152000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,3.012653,,,
75085012000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.019531,3.032513,,,
75106017000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,3.053518,,,
75129956000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.019531,3.077457,,,
75144656000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,3.092157,,,
75164891000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,3.112392,,,
75184999000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,0.019531,3.1325,,,
75213845000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,3.161346,,,
75224318000,0.999878,-0.008606,0.013611,0.0,0.011719,0.035156,0.019531,3.171819,,,
75244782000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,3.192283,,,
75264932000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.019531,3.212433,,,
75293936000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,3.241437,,,
75313636000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,3.261137,,,
75323911000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.019531,3.271412,,,
75344351000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,3.291852,,,
75365085000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,3.312586,,,
75388800000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,0.019531,3.336301,,,
75407113000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,3.354614,,,
75424351000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.019531,3.371852,,,
75444895000,0.999878,-0.008606,0.013611,0.0,-0.027344,0.035156,-0.019531,3.392396,,,
75472963000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,3.420464,,,
75483639000,0.999878,-0.008606,0.013611,0.0,0.011719,-0.003906,-0.011719,3.43114,,,
75504746000,0.999878,-0.008606,0.013611,0.0,-0.027344,-0.003906,-0.011719,3.452247,,,
75524435000,0.999878,-0.008667,0.013611,-6.1e-05,0.050781,0.070312,0.21875,3.471936,,,
75544524000,0.999878,-0.008667,0.013672,-6.1e-05,-0.027344,0.035156,-0.050781,3.492025,,,
75572808000,0.999878,-0.008667,0.013672,-6.1e-05,-0.027344,-0.003906,-0.011719,3.520309,,,
75583182000,0.999878,-0.008667,0.013672,-6.1e-05,-0.027344,-0.003906,0.027344,3.530683,,,
75604421000,0.999878,-0.008728,0.013672,-6.1e-05,0.011719,0.035156,0.027344,3.551922,,,
75624435000,0.999878,-0.008728,0.013733,-6.1e-05,0.011719,-0.003906,0.027344,3.571936,,,
75653148000,0.999878,-0.008728,0.013733,-6.1e-05,0.011719,-0.003906,0.027344,3.600649,,,
75668013000,0.999878,-0.008728,0.013672,-6.1e-05,0.011719,-0.003906,0.027344,3.615514,,,
75684372000,0.999878,-0.008728,0.013733,-0.000122,0.011719,-0.003906,-0.011719,3.631873,,,
75704366000,0.999878,-0.008789,0.013733,-6.1e-05,-0.027344,0.035156,0.027344,3.651867,,,
75732845000,0.999878,-0.008789,0.013733,-0.000122,0.011719,-0.003906,0.019531,3.680346,,,
75743811000,0.999878,-0.008789,0.013733,-0.000122,0.011719,-0.003906,-0.019531,3.691312,,,
75769331000,0.999878,-0.008789,0.013733,-0.000122,0.011719,-0.003906,-0.019531,3.716832,,,
75784070000,0.999878,-0.008728,0.013733,-0.000122,-0.027344,0.035156,0.019531,3.731571,,,
75812365000,0.999878,-0.008789,0.013733,-0.000122,-0.027344,-0.003906,0.019531,3.759866,,,
75823308000,0.999878,-0.008789,0.013733,-0.000122,0.011719,-0.003906,0.019531,3.770809,,,
75852375000,0.999878,-0.008728,0.013794,-0.000122,0.011719,-0.003906,-0.019531,3.799876,,,
75872342000,0.999878,-0.008728,0.013794,-0.000122,-0.027344,-0.003906,-0.019531,3.819843,,,
75892875000,0.999878,-0.008789,0.013855,-0.000122,0.011719,-0.003906,0.019531,3.840376,,,
75913695000,0.999878,-0.008728,0.013855,-0.000122,-0.027344,-0.003906,-0.019531,3.861196,,,
75923490000,0.999878,-0.008789,0.013855,-0.000122,0.011719,-0.003906,-0.019531,3.870991,,,
75952129000,0.999878,-0.00885,0.014099,-0.000122,0.019531,-0.003906,0.132812,3.89963,,5.05,6.04
75971854000,0.999878,-0.008423,0.014282,-0.000122,-0.085938,-0.15625,0.308594,3.919355,,,
75991664000,0.999878,-0.008301,0.014099,-0.000122,0.066406,0.0625,-0.304688,3.939165,,,
76003337000,0.999878,-0.008362,0.014038,-0.000122,-0.046875,0.0625,-0.417969,3.950838,,,
76031679000,0.999878,-0.008362,0.013977,-0.000122,0.019531,0.003906,-0.035156,3.97918,,,
76051680000,0.999878,-0.008362,0.013916,-0.000122,-0.019531,0.003906,-0.035156,3.999181,,,
76071906000,0.999878,-0.008423,0.013916,-0.000122,-0.019531,0.003906,0.003906,4.019407,,,
76091541000,0.999878,-0.008423,0.013855,-0.000122,-0.019531,0.003906,-0.042969,4.039042,,,
76112670000,0.999878,-0.008484,0.013855,-0.000122,-0.019531,0.003906,-0.042969,4.060171,,,
76135713000,0.999878,-0.008545,0.013794,-0.000122,-0.019531,0.003906,-0.042969,4.083214,,,
76151629000,0.999878,-0.008606,0.013733,-0.000122,-0.019531,0.042969,-0.042969,4.09913,,,
76171855000,0.999878,-0.008667,0.013672,-0.000122,-0.019531,0.003906,-0.042969,4.119356,,,
76191815000,0.999878,-0.008667,0.013672,-0.000122,-0.019531,0.003906,-0.003906,4.139316,,,
76215586000,0.999878,-0.008667,0.013672,-0.000122,-0.019531,0.003906,-0.003906,4.163087,,,
76231395000,0.999878,-0.008667,0.013672,-0.000122,0.019531,0.003906,-0.003906,4.178896,,,
76251272000,0.999878,-0.008667,0.013672,-0.000122,-0.019531,0.003906,-0.042969,4.198773,,,
76271364000,0.999878,-0.008667,0.013672,-0.000122,-0.019531,0.003906,-0.050781,4.218865,,,
76294738000,0.999878,-0.008667,0.013672,-0.000183,0.019531,0.003906,-0.050781,4.242239,,,
76311713000,0.999878,-0.008606,0.013672,-0.000122,-0.019531,0.042969,-0.011719,4.259214,,,
76331425000,0.999878,-0.008606,0.013672,-0.000122,-0.011719,-0.011719,0.042969,4.278926,,,
76351637000,0.999878,-0.008606,0.013672,-0.000122,-0.011719,-0.011719,0.042969,4.299138,,,
76373992000,0.999878,-0.008606,0.013672,-0.000122,0.027344,0.027344,0.003906,4.321493,,,
76391279000,0.999878,-0.008606,0.013672,-0.000183,-0.011719,-0.011719,0.042969,4.33878,,,
76410995000,0.999878,-0.008606,0.013672,-0.000183,-0.011719,0.027344,0.003906,4.358496,,,
76430654000,0.999878,-0.008606,0.013672,-0.000183,-0.011719,-0.011719,0.003906,4.378155,,,
76455279000,0.999878,-0.008667,0.013611,-0.000183,0.019531,0.027344,-0.003906,4.40278,,,
76470538000,0.999878,-0.008667,0.01355,-0.000183,-0.019531,-0.011719,-0.003906,4.418039,,,
76491150000,0.999878,-0.008667,0.01355,-0.000183,-0.019531,-0.011719,-0.003906,4.438651,,,
76510570000,0.999878,-0.008728,0.013428,-0.000183,0.019531,-0.011719,-0.003906,4.458071,,,
76531987000,0.999878,-0.008728,0.013428,-0.000183,-0.019531,-0.011719,-0.003906,4.479488,,,
76555251000,0.999878,-0.008789,0.013367,-0.000183,0.019531,-0.011719,0.035156,4.502752,,,
76570743000,0.999878,-0.008789,0.013306,-0.000122,0.019531,-0.011719,0.070312,4.518244,,,
76590789000,0.999878,-0.00885,0.013245,-0.000122,-0.019531,-0.003906,-0.003906,4.53829,,,
76610760000,0.999878,-0.00885,0.013245,-0.000122,-0.027344,-0.003906,0.035156,4.558261,,,
76630472000,0.999878,-0.00885,0.013184,-0.000122,0.011719,-0.003906,0.035156,4.577973,,,
76650632000,0.999878,-0.008789,0.013184,-0.000122,-0.027344,-0.003906,0.035156,4.598133,,,
76670064000,0.999878,-0.008789,0.013184,-0.000122,-0.027344,-0.003906,-0.011719,4.617565,,,
76690369000,0.999878,-0.008789,0.013184,-0.000183,0.011719,-0.003906,-0.011719,4.63787,,,
76710265000,0.999878,-0.008789,0.013245,-0.000183,0.011719,-0.003906,0.027344,4.657766,,,
76734797000,0.999878,-0.008789,0.013245,-0.000183,0.011719,0.035156,0.027344,4.682298,,,
76750588000,0.999878,-0.008789,0.013245,-0.000183,0.011719,-0.003906,-0.011719,4.698089,,,
76770075000,0.999878,-0.008789,0.013245,-0.000183,0.011719,-0.003906,0.027344,4.717576,,,
76789997000,0.999878,-0.008789,0.013184,-0.000183,0.050781,-0.003906,-0.011719,4.737498,,,
76815093000,0.999878,-0.00885,0.013184,-0.000183,0.003906,-0.003906,-0.011719,4.762594,,,
76829925000,0.999878,-0.00885,0.013184,-0.000183,0.003906,-0.003906,0.027344,4.777426,,,
76849407000,0.999878,-0.00885,0.013184,-0.000183,0.003906,-0.003906,0.027344,4.796908,,,
76873300000,0.999878,-0.00885,0.013184,-0.000183,0.003906,-0.003906,-0.011719,4.820801,,,
76889848000,0.999878,-0.00885,0.013245,-0.000183,-0.035156,-0.003906,-0.011719,4.837349,,,
76910032000,0.999878,-0.00885,0.013245,-0.000183,-0.035156,-0.042969,0.027344,4.857533,,,
76929944000,0.999878,-0.008789,0.013245,-0.000183,-0.035156,-0.003906,0.027344,4.877445,,,
76950319000,0.999878,-0.008789,0.013245,-0.000183,0.003906,0.035156,0.027344,4.89782,,,
76972682000,0.999878,-0.008789,0.013245,-0.000183,0.003906,-0.003906,0.027344,4.920183,,,
76994446000,0.999878,-0.008789,0.013245,-0.000183,0.003906,-0.003906,0.027344,4.941947,,,
77009555000,0.999878,-0.008728,0.013245,-0.000183,0.003906,-0.003906,-0.011719,4.957056,,,
77029011000,0.999878,-0.008728,0.013245,-0.000183,-0.035156,0.003906,-0.011719,4.976512,,,
77054158000,0.999878,-0.008728,0.013306,-0.000183,0.003906,-0.003906,-0.011719,5.001659,,,
77068909000,0.999878,-0.008728,0.013306,-0.000183,0.011719,-0.003906,-0.011719,5.01641,,,
77089053000,0.999878,-0.008667,0.013306,-0.000183,0.011719,-0.003906,0.027344,5.036554,,,
77109312000,0.999878,-0.008667,0.013367,-0.000183,0.011719,-0.003906,-0.011719,5.056813,,,
77129503000,0.999878,-0.008667,0.013367,-0.000183,-0.027344,-0.003906,0.027344,5.077004,,,
77152170000,0.999878,-0.008667,0.013428,-0.000183,0.011719,0.035156,0.027344,5.099671,,,
77168929000,0.999878,-0.008667,0.013428,-0.000183,0.011719,-0.003906,0.027344,5.11643,,,
77188570000,0.999878,-0.008667,0.013428,-0.000183,-0.027344,-0.003906,0.027344,5.136071,,,
77211575000,0.999878,-0.008667,0.013428,-0.000183,0.011719,-0.003906,0.027344,5.159076,,,
77228379000,0.999878,-0.008667,0.013428,-0.000122,0.011719,-0.003906,0.027344,5.17588,,,
77250283000,0.999878,-0.008728,0.013428,-0.000122,0.011719,-0.003906,0.027344,5.197784,,,
77268440000,0.999878,-0.008728,0.013428,-0.000122,0.011719,-0.003906,0.027344,5.215941,,,
77289259000,0.999878,-0.008728,0.013428,-0.000122,0.011719,0.035156,0.027344,5.23676,,,
77312248000,0.999878,-0.008728,0.013428,-0.000122,-0.027344,-0.003906,0.027344,5.259749,,,
77333082000,0.999878,-0.008728,0.013428,-0.000122,0.011719,-0.003906,0.027344,5.280583,,,
77348084000,0.999878,-0.008728,0.013489,-0.000122,0.011719,-0.003906,0.027344,5.295585,,,
77368116000,0.999878,-0.008667,0.013489,-0.000122,-0.027344,-0.003906,0.027344,5.315617,,,
77388028000,0.999878,-0.008667,0.013489,-6.1e-05,-0.027344,-0.003906,-0.011719,5.335529,,,
77407905000,0.999878,-0.008667,0.013489,-6.1e-05,0.011719,-0.003906,0.027344,5.355406,,,
77438907000,0.999878,-0.008728,0.013489,-6.1e-05,0.011719,-0.003906,-0.011719,5.386408,,,
77454197000,0.999878,-0.008728,0.013489,-6.1e-05,0.011719,0.035156,0.027344,5.401698,,,
77468143000,0.999878,-0.008728,0.013489,-6.1e-05,0.011719,-0.003906,-0.011719,5.415644,,,
