timestamp_ns,time_s,state,gt_pos_x,gt_pos_y,stop_number
2660511000,0.000000,Stop,2.400000,4.100000,1.000000
2670194000,0.009683,Stop,2.400000,4.100000,1.000000
2680510000,0.019999,Stop,2.400000,4.100000,1.000000
2690779000,0.030268,Stop,2.400000,4.100000,1.000000
2700954000,0.040443,Stop,2.400000,4.100000,1.000000
2710484000,0.049973,Stop,2.400000,4.100000,1.000000
2720493000,0.059982,Stop,2.400000,4.100000,1.000000
2730505000,0.069994,Stop,2.400000,4.100000,1.000000
2740827000,0.080316,Stop,2.400000,4.100000,1.000000
2750111000,0.089600,Stop,2.400000,4.100000,1.000000
2760676000,0.100165,Stop,2.400000,4.100000,1.000000
2770999000,0.110488,Stop,2.400000,4.100000,1.000000
2789908000,0.129397,Stop,2.400000,4.100000,1.000000
2810485000,0.149974,Stop,2.400000,4.100000,1.000000
2830215000,0.169704,Stop,2.400000,4.100000,1.000000
2850149000,0.189638,Stop,2.400000,4.100000,1.000000
2872257000,0.211746,Stop,2.400000,4.100000,1.000000
2890336000,0.229825,Stop,2.400000,4.100000,1.000000
2910318000,0.249807,Stop,2.400000,4.100000,1.000000
2931277000,0.270766,Stop,2.400000,4.100000,1.000000
2954931000,0.294420,Stop,2.400000,4.100000,1.000000
2969726000,0.309215,Stop,2.400000,4.100000,1.000000
2992705000,0.332194,Stop,2.400000,4.100000,1.000000
3009923000,0.349412,Stop,2.400000,4.100000,1.000000
3030504000,0.369993,Stop,2.400000,4.100000,1.000000
3049858000,0.389347,Stop,2.400000,4.100000,1.000000
3069912000,0.409401,Stop,2.400000,4.100000,1.000000
3089619000,0.429108,Stop,2.400000,4.100000,1.000000
3109725000,0.449214,Stop,2.400000,4.100000,1.000000
3129487000,0.468976,Stop,2.400000,4.100000,1.000000
3149485000,0.488974,Stop,2.400000,4.100000,1.000000
3175394000,0.514883,Stop,2.400000,4.100000,1.000000
3189132000,0.528621,Stop,2.400000,4.100000,1.000000
3209008000,0.548497,Stop,2.400000,4.100000,1.000000
3228670000,0.568159,Stop,2.400000,4.100000,1.000000
3249489000,0.588978,Stop,2.400000,4.100000,1.000000
3271128000,0.610617,Stop,2.400000,4.100000,1.000000
3289521000,0.629010,Stop,2.400000,4.100000,1.000000
3315328000,0.654817,Stop,2.400000,4.100000,1.000000
3329208000,0.668697,Stop,2.400000,4.100000,1.000000
3349203000,0.688692,Stop,2.400000,4.100000,1.000000
