timestamp_ns,pos_x,pos_y
2641239000.0,2.07,0.7
2660511000.0,2.07,0.7
2670194000.0,2.07,0.7
2680510000.0,2.07,0.7
2690779000.0,2.07,0.7
2700954000.0,2.07,0.7
2710484000.0,2.07,0.7
2720493000.0,2.07,0.7
2730505000.0,2.07,0.7
2740827000.0,2.07,0.7
2750111000.0,2.07,0.7
2760676000.0,2.07,0.7
2770999000.0,2.07,0.7
2789908000.0,2.07,0.7
2810485000.0,2.07,0.7
2830215000.0,2.07,0.7
2850149000.0,2.07,0.7
2872257000.0,2.07,0.7
2890336000.0,2.07,0.7
2910318000.0,2.07,0.7
2931277000.0,2.07,0.7
2954931000.0,2.07,0.7
2969726000.0,2.07,0.7
2992705000.0,2.07,0.7
3009923000.0,2.07,0.7
3030504000.0,2.07,0.7
3049858000.0,2.07,0.7
3069912000.0,2.07,0.7
3089619000.0,2.07,0.7
3109725000.0,2.07,0.7
3129487000.0,2.07,0.7
3149485000.0,2.07,0.7
3175394000.0,2.07,0.7
3189132000.0,2.07,0.7
3209008000.0,2.07,0.7
3228670000.0,2.07,0.7
3249489000.0,2.07,0.7
3271128000.0,2.07,0.7
3289521000.0,2.07,0.7
3315328000.0,2.07,0.7
3329208000.0,2.07,0.7
3349203000.0,2.07,0.7
3368718000.0,2.07,0.7
3388357000.0,2.07,0.7
3408266000.0,2.07,0.7
3428293000.0,2.07,0.7
3449380000.0,2.07,0.7
3469130000.0,2.07,0.7
3488381000.0,2.07,0.7
3509049000.0,2.07,0.7
3527873000.0,2.07,0.7
3548348000.0,2.07,0.7
3568062000.0,2.07,0.7
3591568000.0,2.07,0.7
3607719000.0,2.07,0.7
3627757000.0,2.07,0.7
3647529000.0,2.07,0.7
3672198000.0,2.07,0.7
3687380000.0,2.07,0.7
3707935000.0,2.07,0.7
3729774000.0,2.07,0.7
3747346000.0,2.07,0.7
3767122000.0,2.07,0.7
3787518000.0,2.07,0.7
3810801000.0,2.07,0.7
3837051000.0,2.07,0.7
3847412000.0,2.07,0.7
3868475000.0,2.07,0.7
3886818000.0,2.07,0.7
3907392000.0,2.07,0.7
3927611000.0,2.07,0.7
3951597000.0,2.07,0.7
3966743000.0,2.07,0.7
3987925000.0,2.07,0.7
4006990000.0,2.07,0.7
4028843000.0,2.07,0.7
4046378000.0,2.07,0.7
4067970000.0,2.07,0.7
4086709000.0,2.07,0.7
4107200000.0,2.07,0.7
4136707000.0,2.07,0.7
4146502000.0,2.07,0.7
4166056000.0,2.07,0.7
4187823000.0,2.07,0.7
4212311000.0,2.07,0.7
4226690000.0,2.07,0.7
4246408000.0,2.07,0.7
4276598000.0,2.07,0.7
4286092000.0,2.07,0.7
4306058000.0,2.07,0.7
4329133000.0,2.07,0.7
4345678000.0,2.07,0.7
4365764000.0,2.07,0.7
4386161000.0,2.07,0.7
4405841000.0,2.07,0.7
4435672000.0,2.07,0.7
4445233000.0,2.07,0.7
4465262000.0,2.07,0.7
4495272000.0,2.07,0.7
4515394000.0,2.07,0.7
4525120000.0,2.07,0.7
4545377000.0,2.07,0.7
4565221000.0,2.07,0.7
4586172000.0,2.07,0.7
4615838000.0,2.07,0.7
4624759000.0,2.07,0.7
4645235000.0,2.07,0.7
4665090000.0,2.07,0.7
4694948000.0,2.07,0.7
4712407000.0,2.07,0.7
4724716000.0,2.07,0.7
4744814000.0,2.07,0.7
4764964000.0,2.07,0.7
4784753000.0,2.07,0.7
4814462000.0,2.07,0.7
4824909000.0,2.07,0.7
4845963000.0,2.07,0.7
4866088000.0,2.07,0.7
4889281000.0,2.07,0.7
4904892000.0,2.07,0.7
4924450000.0,2.07,0.7
4944989000.0,2.07,0.7
4973986000.0,2.07,0.7
4984325000.0,2.07,0.7
5004202000.0,2.07,0.7
5024230000.0,2.07,0.7
5055134000.0,2.07,0.7
5064020000.0,2.07,0.7
5084071000.0,2.07,0.7
5109412000.0,2.07,0.7
5124135000.0,2.07,0.7
5144401000.0,2.07,0.7
5164245000.0,2.07,0.7
5184048000.0,2.07,0.7
5204161000.0,2.07,0.7
5233970000.0,2.07,0.7
5247633000.0,2.07,0.7
5263957000.0,2.07,0.7
5284013000.0,2.07,0.7
5303862000.0,2.07,0.7
5333663000.0,2.07,0.7
5343145000.0,2.07,0.7
5364466000.0,2.07,0.7
5393958000.0,2.07,0.7
5402625000.0,2.07,0.7
5424751000.0,2.07,0.7
5453095000.0,2.07,0.7
5463081000.0,2.07,0.7
5483405000.0,2.07,0.7
