timestamp_ns,qw,qx,qy,qz,ax,ay,az
2393882000,0.999146,-0.007996,0.041199,-0.000305,0.000000,0.011719,-0.035156
2403274000,0.999146,-0.007996,0.041199,-0.000366,0.000000,0.011719,0.011719
2413642000,0.999146,-0.007996,0.041260,-0.000366,-0.039062,-0.027344,0.011719
2433862000,0.999146,-0.007935,0.041260,-0.000366,0.000000,0.011719,0.011719
2443265000,0.999146,-0.007935,0.041260,-0.000366,0.000000,0.011719,-0.027344
2455590000,0.999146,-0.007935,0.041260,-0.000366,0.000000,0.011719,-0.027344
2463423000,0.999146,-0.007935,0.041260,-0.000366,0.000000,-0.027344,0.011719
2480871000,0.999146,-0.007935,0.041260,-0.000366,0.000000,0.011719,-0.027344
2493234000,0.999146,-0.007874,0.041260,-0.000366,0.000000,-0.027344,-0.027344
2509750000,0.999146,-0.007874,0.041321,-0.000366,-0.039062,0.011719,-0.027344
2523508000,0.999146,-0.007935,0.041321,-0.000366,-0.031250,-0.027344,0.011719
2538170000,0.999146,-0.007874,0.041321,-0.000427,0.007812,0.019531,0.011719
2552901000,0.999146,-0.007874,0.041321,-0.000427,-0.031250,0.019531,0.011719
2563277000,0.999146,-0.007935,0.041321,-0.000427,-0.031250,0.019531,0.011719
2583510000,0.999146,-0.007935,0.041321,-0.000427,0.007812,-0.019531,0.011719
2593046000,0.999146,-0.007935,0.041321,-0.000427,0.015625,-0.011719,0.019531
2613194000,0.999146,-0.007996,0.041260,-0.000427,0.015625,-0.011719,0.019531
2623993000,0.999146,-0.007935,0.041321,-0.000427,-0.023438,-0.011719,0.019531
2643234000,0.999146,-0.007935,0.041321,-0.000427,-0.023438,0.027344,-0.019531
2663179000,0.999084,-0.007996,0.041321,-0.000427,0.015625,0.027344,-0.019531
2687157000,0.999084,-0.007935,0.041321,-0.000427,-0.023438,-0.011719,-0.019531
2703051000,0.999084,-0.007935,0.041321,-0.000427,0.015625,-0.011719,0.019531
2724980000,0.999146,-0.007935,0.041321,-0.000427,0.015625,0.027344,0.019531
2747108000,0.999146,-0.007935,0.041260,-0.000427,0.015625,0.027344,0.019531
2762288000,0.999146,-0.007935,0.041260,-0.000427,0.015625,0.027344,-0.019531
2783385000,0.999146,-0.007996,0.041260,-0.000427,0.015625,0.027344,-0.019531
2809237000,0.999146,-0.007996,0.041199,-0.000427,0.015625,-0.011719,-0.019531
2822301000,0.999146,-0.007996,0.041260,-0.000427,-0.023438,-0.011719,-0.019531
2844288000,0.999146,-0.007996,0.041260,-0.000488,0.015625,0.027344,0.019531
2862738000,0.999146,-0.007996,0.041260,-0.000488,0.015625,0.027344,-0.019531
2883798000,0.999146,-0.007996,0.041260,-0.000488,0.015625,0.019531,0.019531
2906565000,0.999146,-0.007996,0.041260,-0.000488,-0.023438,-0.019531,0.019531
2921888000,0.999146,-0.008057,0.041260,-0.000488,0.015625,-0.011719,0.019531
2942677000,0.999146,-0.008057,0.041199,-0.000488,0.007812,0.027344,0.019531
2967799000,0.999146,-0.007996,0.041199,-0.000427,0.007812,-0.011719,-0.019531
2982095000,0.999146,-0.007996,0.041260,-0.000427,-0.031250,0.027344,0.019531
3001754000,0.999146,-0.008057,0.041260,-0.000427,-0.031250,0.019531,0.019531
3027633000,0.999146,-0.008057,0.041260,-0.000427,0.007812,0.019531,0.019531
